,Date,LEGATRUU.Index_x,LEGATRUU.Index_y,LF98TRUU.Index,LGTRTRUU.Index,LUACTRUU.Index,LUATTRUU.Index
3023,2010-04-20,400.73,400.73,1120.62,188.91,1950.64,1765.72
3024,2010-04-21,400.51,400.51,1122.53,188.68,1959.1,1770.39
3025,2010-04-22,399.39,399.39,1122.9,188.14,1955.03,1767.49
3026,2010-04-23,398.63,398.63,1123.51,187.55,1950.39,1763.62
3027,2010-04-26,398.58,398.58,1126.11,187.47,1950.33,1764.56
3028,2010-04-27,399.5,399.5,1126.76,187.94,1961.39,1775.52
3029,2010-04-28,397.15,397.15,1124.95,186.76,1949.68,1768.93
3030,2010-04-29,398.33,398.33,1126.17,187.33,1959.05,1773.52
3031,2010-04-30,399.59,399.59,1126.51,188.07,1967.57,1779.03
3032,2010-05-03,399.26,399.26,1126.88,187.01,1961.65,1775.67
3033,2010-05-04,397.24,397.24,1125.67,186.45,1971.29,1783.64
3034,2010-05-05,395.9,395.9,1119.55,185.75,1972.62,1789.23
3035,2010-05-06,394.84,394.84,1109.47,185.47,1983.54,1804.54
3036,2010-05-07,394.3,394.3,1097.64,185.93,1962.59,1798.8
3037,2010-05-10,395.81,395.81,1105.02,186.6,1957.17,1790.94
3038,2010-05-11,394.73,394.73,1101.92,186.18,1951.66,1791.02
3039,2010-05-12,394.65,394.65,1107.97,186.01,1951.98,1788.47
3040,2010-05-13,394.18,394.18,1110.29,185.79,1955.67,1789.45
3041,2010-05-14,394.03,394.03,1105.31,185.71,1970.13,1800.28
3042,2010-05-17,392.39,392.39,1103.57,184.76,1966.62,1798.17
3043,2010-05-18,393.45,393.45,1103.26,185.26,1976.14,1805.99
3044,2010-05-19,393.48,393.48,1096.7,185.63,1970.3,1806.04
3045,2010-05-20,395.24,395.24,1085.3,186.97,1976.59,1813.91
3046,2010-05-21,397.59,397.59,1082.24,188.27,1979.91,1817.66
3047,2010-05-24,395.11,395.11,1084.25,186.93,1971.83,1815.4
3048,2010-05-25,394.42,394.42,1074.2,186.82,1971.46,1819.66
3049,2010-05-26,393.41,393.41,1080.03,186.09,1965.66,1813.53
3050,2010-05-27,392.77,392.77,1082.88,185.72,1954.03,1804.24
3051,2010-05-28,393.82,393.82,1086.03,186.23,1956.73,1809.46
3052,2010-05-31,393.35,393.35,1086.03,185.94,1956.73,1809.46
3053,2010-06-01,393.52,393.52,1084.56,185.92,1957.18,1810.21
3054,2010-06-02,391.42,391.42,1083.24,184.61,1950.22,1807.11
3055,2010-06-03,391.21,391.21,1087.15,184.41,1947.84,1804.33
3056,2010-06-04,391.18,391.18,1085.63,184.33,1968.8,1820.16
3057,2010-06-07,390.07,390.07,1084.91,183.76,1967.73,1820.57
3058,2010-06-08,390.83,390.83,1081.33,184.29,1966.69,1822.21
3059,2010-06-09,391.93,391.93,1080.83,184.86,1962.43,1820.72
3060,2010-06-10,391.91,391.91,1079.27,185.14,1946.15,1810.05
3061,2010-06-11,392.3,392.3,1079.81,185.15,1959.66,1819.29
3062,2010-06-14,393.81,393.81,1082.43,185.81,1955.74,1814.68
3063,2010-06-15,394.21,394.21,1086.11,186.13,1952.61,1812.43
3064,2010-06-16,394.38,394.38,1090.94,186.08,1955.72,1814.87
3065,2010-06-17,395.9,395.9,1097.26,186.89,1968.84,1822.11
3066,2010-06-18,396.18,396.18,1099.91,187.1,1967.81,1819.36
3067,2010-06-21,396.29,396.29,1106.46,187.04,1971.68,1818.4
3068,2010-06-22,396.5,396.5,1106.03,187.15,1979.35,1824.67
3069,2010-06-23,396.7,396.7,1105.31,187.36,1983.5,1829.3
3070,2010-06-24,398.28,398.28,1102.36,188.47,1980.63,1828.39
3071,2010-06-25,398.06,398.06,1102.6,188.27,1981.76,1830.12
3072,2010-06-28,399.35,399.35,1104.6,188.83,1992.0,1836.9
3073,2010-06-29,398.74,398.74,1100.45,188.73,1996.84,1841.92
3074,2010-06-30,399.37,399.37,1099.55,189.2,1998.43,1843.06
3075,2010-07-01,402.92,402.92,1098.77,191.44,2001.87,1844.68
3076,2010-07-02,403.5,403.5,1099.29,191.66,1995.75,1840.52
3077,2010-07-05,403.0,403.0,,191.4,,
3078,2010-07-06,404.87,404.87,1102.41,192.29,2003.68,1845.68
3079,2010-07-07,404.47,404.47,1103.24,192.09,1998.68,1842.2
3080,2010-07-08,403.84,403.84,1107.32,191.44,1996.71,1839.31
3081,2010-07-09,403.48,403.48,1110.51,191.21,1995.26,1836.17
3082,2010-07-12,403.44,403.44,1113.18,191.16,1998.91,1837.23
3083,2010-07-13,404.32,404.32,1117.41,191.68,1995.28,1831.92
3084,2010-07-14,404.87,404.87,1119.91,191.75,2005.84,1838.65
3085,2010-07-15,408.01,408.01,1120.9,193.65,2014.14,1844.95
3086,2010-07-16,409.77,409.77,1122.09,194.8,2018.75,1848.26
3087,2010-07-19,409.35,409.35,1122.88,194.37,2015.47,1846.62
3088,2010-07-20,408.46,408.46,1123.48,194.0,2018.72,1849.29
3089,2010-07-21,408.38,408.38,1127.02,193.79,2026.78,1853.45
3090,2010-07-22,409.34,409.34,1129.09,194.32,2024.02,1850.24
3091,2010-07-23,408.08,408.08,1131.02,193.61,2019.31,1844.73
3092,2010-07-26,409.43,409.43,1134.1,194.32,2021.94,1844.93
3093,2010-07-27,409.47,409.47,1136.92,194.2,2020.64,1840.01
3094,2010-07-28,410.33,410.33,1138.39,194.6,2026.37,1844.74
3095,2010-07-29,411.81,411.81,1138.65,195.46,2026.46,1846.35
3096,2010-07-30,412.94,412.94,1138.65,196.13,2037.58,1855.63
3097,2010-08-02,414.88,414.88,1140.34,197.26,2031.62,1850.41
3098,2010-08-03,416.78,416.78,1142.34,198.36,2039.08,1855.89
3099,2010-08-04,415.63,415.63,1143.56,197.74,2035.0,1851.98
3100,2010-08-05,416.47,416.47,1144.17,198.24,2039.34,1854.89
3101,2010-08-06,419.12,419.12,1144.43,199.77,2048.01,1861.55
3102,2010-08-09,418.3,418.3,1146.08,199.26,2047.88,1860.87
3103,2010-08-10,416.23,416.23,1145.15,198.04,2048.94,1863.4
3104,2010-08-11,415.96,415.96,1140.81,198.1,2057.09,1871.34
3105,2010-08-12,414.54,414.54,1136.82,197.34,2053.2,1868.99
3106,2010-08-13,413.89,413.89,1136.14,196.79,2057.35,1872.21
3107,2010-08-16,416.99,416.99,1137.65,198.64,2073.27,1882.64
3108,2010-08-17,416.79,416.79,1138.89,198.62,2067.22,1877.44
3109,2010-08-18,417.26,417.26,1140.39,199.01,2071.0,1878.28
3110,2010-08-19,418.18,418.18,1140.87,199.45,2079.77,1883.7
3111,2010-08-20,415.6,415.6,1139.48,198.04,2074.62,1880.52
3112,2010-08-23,415.98,415.98,1140.46,198.31,2076.01,1881.78
3113,2010-08-24,418.37,418.37,1139.46,199.9,2085.36,1890.68
3114,2010-08-25,417.22,417.22,1137.78,199.22,2078.9,1886.85
3115,2010-08-26,418.7,418.7,1138.54,199.88,2083.84,1890.35
3116,2010-08-27,416.4,416.4,1138.52,198.58,2063.34,1877.28
3117,2010-08-30,417.34,417.34,1139.97,198.87,2074.08,1887.33
3118,2010-08-31,418.69,418.69,1139.06,199.96,2077.99,1892.89
3119,2010-09-01,418.12,418.12,1141.47,199.42,2066.34,1883.42
3120,2010-09-02,417.66,417.66,1143.6,199.16,2063.53,1879.87
3121,2010-09-03,417.15,417.15,1145.09,198.82,2058.5,1873.79
3122,2010-09-06,417.25,417.25,,198.83,,
3123,2010-09-07,417.55,417.55,1147.45,199.02,2074.11,1883.25
3124,2010-09-08,417.32,417.32,1149.1,198.91,2069.53,1878.68
3125,2010-09-09,416.54,416.54,1150.86,198.64,2057.61,1868.44
3126,2010-09-10,415.05,415.05,1153.51,197.65,2055.38,1865.85
3127,2010-09-13,417.42,417.42,1157.67,198.84,2065.52,1871.34
3128,2010-09-14,420.11,420.11,1159.8,200.35,2075.32,1877.92
3129,2010-09-15,418.12,418.12,1160.89,198.91,2064.66,1873.7
3130,2010-09-16,417.88,417.88,1163.06,198.73,2059.9,1870.76
3131,2010-09-17,417.24,417.24,1164.33,198.34,2062.38,1872.33
3132,2010-09-20,417.62,417.62,1166.7,198.54,2068.01,1875.72
3133,2010-09-21,419.56,419.56,1167.92,199.56,2080.67,1885.36
3134,2010-09-22,424.15,424.15,1167.25,202.24,2084.27,1887.9
3135,2010-09-23,423.63,423.63,1165.99,202.19,2083.04,1887.99
3136,2010-09-24,424.78,424.78,1166.83,202.79,2076.55,1883.25
3137,2010-09-27,425.87,425.87,1169.05,203.3,2089.93,1891.65
3138,2010-09-28,427.34,427.34,1170.39,204.17,2096.31,1896.89
3139,2010-09-29,428.04,428.04,1171.53,204.71,2091.38,1893.14
3140,2010-09-30,428.51,428.51,1173.38,204.96,2092.52,1893.29
3141,2010-10-01,429.69,429.69,1176.08,205.64,2091.47,1892.32
3142,2010-10-04,429.8,429.8,1178.36,205.67,2096.71,1896.01
3143,2010-10-05,431.74,431.74,1181.36,206.71,2098.41,1896.53
3144,2010-10-06,433.64,433.64,1185.08,207.72,2110.48,1902.27
3145,2010-10-07,434.43,434.43,1187.24,208.11,2110.18,1901.97
3146,2010-10-08,435.13,435.13,1188.31,208.53,2109.96,1902.57
3147,2010-10-11,434.75,434.75,,208.17,,
3148,2010-10-12,434.28,434.28,1190.55,208.04,2105.45,1899.3
3149,2010-10-13,435.4,435.4,1193.84,208.48,2105.02,1898.76
3150,2010-10-14,436.82,436.82,1193.09,209.44,2095.33,1893.1
3151,2010-10-15,435.16,435.16,1192.98,208.69,2082.98,1887.67
3152,2010-10-18,435.16,435.16,1194.01,208.67,2093.18,1895.01
3153,2010-10-19,432.14,432.14,1193.9,206.83,2096.89,1896.85
3154,2010-10-20,434.97,434.97,1193.52,208.49,2097.69,1897.71
3155,2010-10-21,434.51,434.51,1194.92,208.16,2093.25,1893.5
3156,2010-10-22,433.26,433.26,1196.25,207.48,2092.89,1892.23
3157,2010-10-25,435.27,435.27,1198.87,208.76,2098.48,1893.03
3158,2010-10-26,432.83,432.83,1200.67,207.36,2089.32,1885.32
3159,2010-10-27,430.06,430.06,1201.28,205.69,2082.85,1880.09
3160,2010-10-28,432.77,432.77,1202.82,207.27,2088.11,1884.72
3161,2010-10-29,433.9,433.9,1203.68,207.87,2094.99,1890.3
3162,2010-11-01,434.06,434.06,1204.16,207.93,2094.28,1889.98
3163,2010-11-02,435.52,435.52,1205.3,208.55,2101.8,1893.87
3164,2010-11-03,435.71,435.71,1206.45,208.21,2095.19,1890.59
3165,2010-11-04,439.1,439.1,1211.63,210.29,2110.87,1899.35
3166,2010-11-05,435.92,435.92,1214.28,208.45,2104.87,1893.58
3167,2010-11-08,434.31,434.31,1215.98,207.61,2103.56,1891.7
3168,2010-11-09,433.92,433.92,1216.56,207.59,2090.64,1881.66
3169,2010-11-10,429.38,429.38,1213.23,204.76,2092.13,1884.95
3170,2010-11-11,429.22,429.22,,204.68,,
3171,2010-11-12,428.48,428.48,1209.1,204.49,2081.03,1875.92
3172,2010-11-15,425.38,425.38,1206.6,202.76,2063.03,1864.31
3173,2010-11-16,424.33,424.33,1199.63,202.12,2071.93,1870.23
3174,2010-11-17,424.61,424.61,1198.8,202.24,2070.05,1869.21
3175,2010-11-18,423.8,423.8,1201.44,201.57,2069.65,1866.62
3176,2010-11-19,424.73,424.73,1200.14,202.13,2072.25,1867.6
3177,2010-11-22,424.96,424.96,1199.59,202.11,2079.55,1873.85
3178,2010-11-23,423.86,423.86,1195.15,201.88,2082.14,1877.74
3179,2010-11-24,421.78,421.78,1193.56,200.64,2063.83,1864.95
3180,2010-11-25,421.01,421.01,,200.16,,
3181,2010-11-26,418.79,418.79,1194.22,198.85,2071.1,1869.83
3182,2010-11-29,417.0,417.0,1192.52,197.72,2075.3,1873.84
3183,2010-11-30,417.38,417.38,1189.62,198.19,2077.99,1877.09
3184,2010-12-01,416.11,416.11,1192.23,197.72,2059.42,1863.05
3185,2010-12-02,417.32,417.32,1195.29,198.44,2058.18,1859.53
3186,2010-12-03,420.85,420.85,1197.02,200.46,2058.34,1860.3
3187,2010-12-06,421.01,421.01,1199.18,200.41,2068.84,1867.99
3188,2010-12-07,419.16,419.16,1201.46,199.51,2047.21,1848.62
3189,2010-12-08,415.3,415.3,1200.33,197.17,2042.23,1841.97
3190,2010-12-09,415.57,415.57,1200.56,197.35,2046.22,1842.09
3191,2010-12-10,415.83,415.83,1200.74,197.63,2041.05,1837.86
3192,2010-12-13,417.52,417.52,1201.82,198.39,2045.84,1841.66
3193,2010-12-14,416.23,416.23,1201.57,197.95,2027.52,1828.19
3194,2010-12-15,414.71,414.71,1200.38,197.15,2022.03,1824.06
3195,2010-12-16,413.14,413.14,1200.39,196.21,2026.69,1827.35
3196,2010-12-17,414.62,414.62,1201.02,196.86,2045.73,1839.53
3197,2010-12-20,415.15,415.15,1202.1,197.31,2042.77,1838.17
3198,2010-12-21,415.53,415.53,1203.57,197.39,2045.55,1839.36
3199,2010-12-22,415.65,415.65,1204.71,197.54,2043.9,1836.93
3200,2010-12-23,415.02,415.02,1205.23,197.62,2039.72,1832.74
3201,2010-12-24,416.09,416.09,,197.99,,
3202,2010-12-27,416.39,416.39,1206.65,198.15,2045.8,1836.33
3203,2010-12-28,416.59,416.59,1207.55,198.58,2030.93,1826.33
3204,2010-12-29,417.69,417.69,1208.95,198.82,2049.94,1839.55
3205,2010-12-30,419.75,419.75,1210.18,200.08,2048.01,1837.08
3206,2010-12-31,422.83,422.83,1211.19,201.72,2058.93,1843.32
3207,2011-01-03,421.81,421.81,1215.67,201.07,2057.38,1840.9
3208,2011-01-04,421.01,421.01,1218.41,200.52,2058.52,1839.69
3209,2011-01-05,416.5,416.5,1219.25,198.0,2043.25,1827.84
3210,2011-01-06,415.67,415.67,1221.49,197.39,2049.94,1832.86
3211,2011-01-07,416.5,416.5,1222.23,197.76,2059.41,1841.14
3212,2011-01-10,416.17,416.17,1222.17,197.74,2060.56,1843.49
3213,2011-01-11,415.28,415.28,1223.24,197.09,2059.23,1841.29
3214,2011-01-12,416.41,416.41,1225.22,197.71,2058.28,1840.21
3215,2011-01-13,419.94,419.94,1227.06,199.62,2065.02,1844.7
3216,2011-01-14,419.91,419.91,1227.46,199.64,2061.38,1842.04
3217,2011-01-17,419.36,419.36,,199.34,,
3218,2011-01-18,419.73,419.73,1229.37,199.49,2060.06,1840.12
3219,2011-01-19,421.64,421.64,1230.12,200.57,2064.19,1842.89
3220,2011-01-20,418.6,418.6,1229.58,198.99,2050.59,1833.04
3221,2011-01-21,421.25,421.25,1230.42,200.42,2056.67,1836.53
3222,2011-01-24,422.56,422.56,1232.5,201.07,2059.36,1837.88
3223,2011-01-25,422.91,422.91,1234.29,201.09,2069.71,1845.34
3224,2011-01-26,422.42,422.42,1235.51,200.99,2056.95,1837.18
3225,2011-01-27,422.4,422.4,1236.95,200.74,2062.93,1841.78
3226,2011-01-28,422.43,422.43,1237.77,200.88,2068.58,1846.19
3227,2011-01-31,423.59,423.59,1237.91,201.65,2063.03,1842.86
3228,2011-02-01,424.5,424.5,1239.52,202.31,2058.09,1837.83
3229,2011-02-02,424.35,424.35,1241.16,202.3,2054.29,1832.98
3230,2011-02-03,422.25,422.25,1242.42,201.17,2050.51,1828.91
3231,2011-02-04,420.13,420.13,1244.24,200.07,2040.72,1819.91
3232,2011-02-07,420.0,420.0,1246.84,199.82,2045.84,1821.01
3233,2011-02-08,420.6,420.6,1248.28,200.27,2039.07,1813.75
3234,2011-02-09,420.35,420.35,1248.56,199.84,2048.85,1820.2
3235,2011-02-10,418.23,418.23,1247.46,198.68,2040.15,1814.21
3236,2011-02-11,418.49,418.49,1247.78,198.46,2046.24,1818.21
3237,2011-02-14,417.7,417.7,1249.11,198.06,2051.18,1820.69
3238,2011-02-15,418.16,418.16,1249.41,198.18,2053.48,1821.23
3239,2011-02-16,418.06,418.06,1250.47,198.1,2053.0,1820.44
3240,2011-02-17,420.31,420.31,1252.44,199.29,2058.51,1824.86
3241,2011-02-18,420.56,420.56,1253.77,199.46,2056.85,1824.07
3242,2011-02-21,421.36,421.36,,199.92,,
3243,2011-02-22,422.78,422.78,1254.33,200.61,2070.0,1835.11
3244,2011-02-23,423.79,423.79,1252.87,201.29,2066.97,1833.54
3245,2011-02-24,425.22,425.22,1251.57,202.15,2069.72,1837.33
3246,2011-02-25,425.05,425.05,1252.52,202.0,2073.4,1838.81
3247,2011-02-28,426.08,426.08,1254.13,202.4,2079.38,1841.49
3248,2011-03-01,426.15,426.15,1256.0,202.36,2080.94,1842.42
3249,2011-03-02,426.66,426.66,1255.89,202.82,2073.75,1837.71
3250,2011-03-03,424.68,424.68,1256.41,201.7,2062.21,1827.72
3251,2011-03-04,426.07,426.07,1256.73,202.27,2071.39,1835.58
3252,2011-03-07,426.65,426.65,1257.07,202.65,2070.75,1835.32
3253,2011-03-08,424.18,424.18,1256.86,201.21,2065.74,1831.51
3254,2011-03-09,425.14,425.14,1257.08,201.58,2074.28,1837.41
3255,2011-03-10,424.3,424.3,1254.87,201.0,2082.54,1844.41
3256,2011-03-11,426.42,426.42,1253.72,202.56,2080.92,1844.67
3257,2011-03-14,428.86,428.86,1253.99,203.89,2087.19,1849.73
3258,2011-03-15,429.65,429.65,1247.57,204.59,2085.83,1851.68
3259,2011-03-16,430.77,430.77,1249.57,205.27,2096.24,1860.71
3260,2011-03-17,432.51,432.51,1250.23,206.6,2091.17,1857.41
3261,2011-03-18,431.21,431.21,1252.62,205.28,2090.7,1855.27
3262,2011-03-21,431.23,431.23,1254.88,205.38,2087.87,1851.32
3263,2011-03-22,431.45,431.45,1255.5,205.41,2087.78,1850.38
3264,2011-03-23,430.73,430.73,1255.39,205.1,2086.57,1849.61
3265,2011-03-24,431.3,431.3,1255.66,205.4,2081.83,1845.2
3266,2011-03-25,430.0,430.0,1255.89,204.7,2076.93,1840.71
3267,2011-03-28,428.71,428.71,1256.8,203.8,2077.48,1840.36
3268,2011-03-29,427.26,427.26,1256.7,202.94,2071.75,1836.61
3269,2011-03-30,427.26,427.26,1257.85,202.69,2076.28,1840.07
3270,2011-03-31,428.09,428.09,1258.19,203.11,2076.6,1840.37
3271,2011-04-01,426.18,426.18,1260.63,201.76,2078.02,1840.16
3272,2011-04-04,427.95,427.95,1262.92,202.77,2082.6,1842.92
3273,2011-04-05,426.73,426.73,1263.58,202.06,2077.92,1837.95
3274,2011-04-06,427.01,427.01,1265.45,201.99,2072.97,1833.11
3275,2011-04-07,426.72,426.72,1266.66,201.83,2073.71,1833.37
3276,2011-04-08,427.84,427.84,1267.4,202.41,2073.0,1831.98
3277,2011-04-11,428.49,428.49,1268.66,202.83,2074.45,1832.48
3278,2011-04-12,430.56,430.56,1267.94,204.08,2081.87,1839.46
3279,2011-04-13,430.81,430.81,1268.76,204.06,2086.65,1842.78
3280,2011-04-14,431.29,431.29,1268.59,204.53,2083.61,1840.96
3281,2011-04-15,431.77,431.77,1269.13,204.61,2093.78,1848.25
3282,2011-04-18,431.46,431.46,1269.13,204.67,2097.13,1852.34
3283,2011-04-19,432.6,432.6,1269.29,205.21,2099.77,1853.78
3284,2011-04-20,434.3,434.3,1270.93,206.11,2097.21,1850.11
3285,2011-04-21,436.17,436.17,1271.86,207.22,2096.66,1849.4
3286,2011-04-22,436.25,436.25,,207.28,,
3287,2011-04-25,436.3,436.3,1273.29,207.03,2101.51,1853.12
3288,2011-04-26,437.53,437.53,1274.3,207.75,2108.62,1857.65
3289,2011-04-27,436.02,436.02,1274.67,206.79,2103.07,1854.23
3290,2011-04-28,440.33,440.33,1275.74,209.28,2109.98,1859.7
3291,2011-04-29,441.36,441.36,1277.69,209.89,2112.31,1861.6
3292,2011-05-02,442.08,442.08,1279.34,210.28,2115.38,1862.85
3293,2011-05-03,441.55,441.55,1279.75,210.1,2120.04,1865.57
3294,2011-05-04,442.02,442.02,1280.52,210.41,2123.65,1867.86
3295,2011-05-05,440.12,440.12,1280.51,209.86,2129.24,1872.28
3296,2011-05-06,440.11,440.11,1281.55,209.3,2129.72,1873.41
3297,2011-05-09,438.22,438.22,1282.67,208.24,2131.15,1874.93
3298,2011-05-10,438.87,438.87,1283.07,208.68,2125.15,1870.38
3299,2011-05-11,438.37,438.37,1283.88,208.31,2130.27,1874.44
3300,2011-05-12,437.41,437.41,1283.27,208.0,2123.56,1871.05
3301,2011-05-13,437.68,437.68,1283.5,208.06,2128.42,1874.37
3302,2011-05-16,438.07,438.07,1284.91,208.14,2133.6,1878.59
3303,2011-05-17,436.98,436.98,1284.56,207.37,2137.95,1881.52
3304,2011-05-18,437.25,437.25,1284.14,207.56,2130.87,1876.44
3305,2011-05-19,436.76,436.76,1284.7,207.18,2131.18,1876.93
3306,2011-05-20,436.66,436.66,1284.88,207.19,2133.23,1878.54
3307,2011-05-23,435.3,435.3,1283.71,206.41,2134.63,1880.66
3308,2011-05-24,435.74,435.74,1283.69,206.55,2135.51,1881.55
3309,2011-05-25,436.05,436.05,1282.43,206.83,2133.14,1881.42
3310,2011-05-26,437.97,437.97,1282.53,207.96,2140.7,1888.4
3311,2011-05-27,440.27,440.27,1282.28,209.29,2139.13,1888.04
3312,2011-05-30,440.36,440.36,,209.39,,
3313,2011-05-31,441.01,441.01,1283.92,209.5,2142.82,1890.67
3314,2011-06-01,442.62,442.62,1284.75,210.35,2152.16,1897.83
3315,2011-06-02,442.19,442.19,1282.81,210.32,2139.51,1891.58
3316,2011-06-03,443.93,443.93,1280.66,211.33,2142.81,1894.8
3317,2011-06-06,444.55,444.55,1280.49,211.72,2140.31,1894.33
3318,2011-06-07,444.9,444.9,1279.03,211.76,2140.55,1894.33
3319,2011-06-08,444.97,444.97,1276.86,211.85,2146.89,1899.93
3320,2011-06-09,443.66,443.66,1274.38,211.21,2141.14,1896.02
3321,2011-06-10,442.52,442.52,1273.81,210.55,2144.75,1898.95
3322,2011-06-13,442.63,442.63,1271.9,210.62,2140.31,1897.3
3323,2011-06-14,442.44,442.44,1271.14,210.55,2128.57,1888.07
3324,2011-06-15,441.29,441.29,1270.39,209.75,2144.87,1899.68
3325,2011-06-16,439.87,439.87,1266.1,209.13,2148.25,1904.18
3326,2011-06-17,441.82,441.82,1265.06,210.3,2145.21,1901.09
3327,2011-06-20,441.68,441.68,1262.69,210.19,2143.06,1900.51
3328,2011-06-21,442.32,442.32,1263.16,210.54,2141.98,1899.12
3329,2011-06-22,443.11,443.11,1265.22,210.87,2142.46,1899.34
3330,2011-06-23,440.51,440.51,1263.95,209.37,2149.39,1906.49
3331,2011-06-24,440.85,440.85,1264.07,209.58,2150.38,1908.8
3332,2011-06-27,440.64,440.64,1262.86,209.43,2139.36,1902.21
3333,2011-06-28,440.56,440.56,1262.75,209.54,2127.62,1891.73
3334,2011-06-29,440.45,440.45,1266.31,209.41,2125.48,1887.74
3335,2011-06-30,441.35,441.35,1271.42,209.93,2124.04,1884.28
3336,2011-07-01,440.98,440.98,1273.27,209.75,2122.07,1880.78
3337,2011-07-04,441.4,441.4,,209.97,,
3338,2011-07-05,441.33,441.33,1276.79,209.68,2131.85,1887.13
3339,2011-07-06,440.15,440.15,1277.56,208.98,2136.65,1890.98
3340,2011-07-07,439.79,439.79,1280.64,208.76,2132.82,1885.72
3341,2011-07-08,441.11,441.11,1281.75,209.41,2150.12,1898.38
3342,2011-07-11,439.45,439.45,1278.94,208.47,2158.95,1906.85
3343,2011-07-12,440.58,440.58,1277.14,209.46,2159.78,1907.66
3344,2011-07-13,443.13,443.13,1279.18,210.79,2163.77,1909.46
3345,2011-07-14,442.68,442.68,1279.69,210.59,2155.72,1904.46
3346,2011-07-15,442.73,442.73,1280.78,210.59,2156.97,1906.98
3347,2011-07-18,441.25,441.25,1280.15,209.81,2153.2,1906.56
3348,2011-07-19,443.84,443.84,1280.56,211.31,2159.15,1909.63
3349,2011-07-20,443.63,443.63,1282.08,211.28,2154.15,1905.38
3350,2011-07-21,445.49,445.49,1284.25,212.43,2147.35,1899.57
3351,2011-07-22,446.57,446.57,1286.65,212.9,2155.7,1903.62
3352,2011-07-25,446.03,446.03,1287.38,212.52,2149.34,1900.21
3353,2011-07-26,448.44,448.44,1288.49,213.82,2157.36,1905.01
3354,2011-07-27,447.81,447.81,1287.31,213.62,2155.24,1902.53
3355,2011-07-28,447.48,447.48,1286.78,213.43,2159.58,1905.43
3356,2011-07-29,450.46,450.46,1286.16,214.95,2177.6,1918.62
3357,2011-08-01,450.05,450.05,1286.54,214.8,2186.65,1923.89
3358,2011-08-02,450.78,450.78,1282.6,214.9,2202.41,1935.06
3359,2011-08-03,452.03,452.03,1278.65,215.74,2203.67,1936.81
3360,2011-08-04,449.37,449.37,1270.29,213.66,2217.47,1949.77
3361,2011-08-05,449.4,449.4,1261.62,214.27,2195.89,1939.47
3362,2011-08-08,452.04,452.04,1238.58,216.2,2205.35,1956.21
3363,2011-08-09,452.8,452.8,1228.75,216.59,2213.37,1969.41
3364,2011-08-10,455.24,455.24,1224.6,217.94,2215.68,1972.21
3365,2011-08-11,453.64,453.64,1215.67,217.45,2178.77,1956.79
3366,2011-08-12,453.76,453.76,1225.23,217.41,2193.2,1965.21
3367,2011-08-15,455.82,455.82,1233.16,218.6,2180.29,1961.6
3368,2011-08-16,455.99,455.99,1236.22,218.65,2189.74,1968.84
3369,2011-08-17,458.26,458.26,1239.82,219.92,2197.27,1973.84
3370,2011-08-18,458.12,458.12,1233.91,219.96,2202.67,1981.36
3371,2011-08-19,459.34,459.34,1230.41,220.89,2198.61,1983.28
3372,2011-08-22,457.85,457.85,1228.95,220.07,2195.23,1982.04
3373,2011-08-23,457.4,457.4,1220.62,220.11,2179.22,1977.07
3374,2011-08-24,455.53,455.53,1217.76,219.22,2158.58,1966.21
3375,2011-08-25,454.35,454.35,1220.16,218.27,2168.65,1970.51
3376,2011-08-26,455.4,455.4,1219.29,218.97,2172.51,1974.71
3377,2011-08-29,455.07,455.07,1222.89,219.81,2164.51,1968.02
3378,2011-08-30,456.88,456.88,1226.21,219.65,2180.51,1977.03
3379,2011-08-31,456.19,456.19,1234.68,219.25,2179.02,1971.91
3380,2011-09-01,455.17,455.17,1238.88,218.36,2190.21,1978.83
3381,2011-09-02,456.39,456.39,1239.02,218.97,2207.27,1991.62
3382,2011-09-05,455.59,455.59,,218.5,,
3383,2011-09-06,454.32,454.32,1229.92,218.07,2204.15,1994.06
3384,2011-09-07,453.48,453.48,1234.28,217.73,2197.84,1987.78
3385,2011-09-08,453.86,453.86,1236.37,217.89,2202.52,1992.14
3386,2011-09-09,451.15,451.15,1234.8,216.38,2207.26,1998.54
3387,2011-09-12,450.15,450.15,1227.11,216.24,2197.48,1997.0
3388,2011-09-13,450.08,450.08,1225.88,216.31,2187.04,1990.96
3389,2011-09-14,449.6,449.6,1228.5,216.08,2188.41,1990.96
3390,2011-09-15,450.71,450.71,1229.93,216.63,2180.97,1985.49
3391,2011-09-16,450.85,450.85,1232.87,216.68,2183.51,1986.86
3392,2011-09-19,450.23,450.23,1231.79,216.36,2197.07,2000.13
3393,2011-09-20,451.0,451.0,1232.44,216.75,2195.1,1998.82
3394,2011-09-21,450.95,450.95,1232.05,216.66,2208.17,2007.5
3395,2011-09-22,449.15,449.15,1220.51,216.03,2217.47,2024.84
3396,2011-09-23,448.92,448.92,1215.43,216.25,2196.35,2015.3
3397,2011-09-26,447.25,447.25,1212.89,215.47,2184.27,2005.08
3398,2011-09-27,447.89,447.89,1213.8,215.72,2174.28,1994.89
3399,2011-09-28,447.61,447.61,1209.45,215.62,2176.52,1996.79
3400,2011-09-29,447.69,447.69,1204.24,215.56,2182.95,2002.34
3401,2011-09-30,445.65,445.65,1194.32,214.45,2184.58,2006.35
3402,2011-10-03,445.89,445.89,1184.39,214.77,2197.1,2021.06
