"","Date","CL1.Comdty"
"2649",2000-07-14,"31.40"
"2650",2000-07-17,"30.83"
"2651",2000-07-18,"31.94"
"2652",2000-07-19,"31.42"
"2653",2000-07-20,"30.93"
"2654",2000-07-21,"28.56"
"2655",2000-07-24,"28.02"
"2656",2000-07-25,"27.95"
"2657",2000-07-26,"27.81"
"2658",2000-07-27,"28.02"
"2659",2000-07-28,"28.18"
"2660",2000-07-31,"27.43"
"2661",2000-08-01,"27.79"
"2662",2000-08-02,"28.26"
"2663",2000-08-03,"28.66"
"2664",2000-08-04,"29.96"
"2665",2000-08-07,"28.91"
"2666",2000-08-08,"29.12"
"2667",2000-08-09,"30.35"
"2668",2000-08-10,"31.34"
"2669",2000-08-11,"31.02"
"2670",2000-08-14,"31.94"
"2671",2000-08-15,"31.67"
"2672",2000-08-16,"31.80"
"2673",2000-08-17,"31.94"
"2674",2000-08-18,"31.99"
"2675",2000-08-21,"32.47"
"2676",2000-08-22,"31.22"
"2677",2000-08-23,"32.02"
"2678",2000-08-24,"31.63"
"2679",2000-08-25,"32.03"
"2680",2000-08-28,"32.87"
"2681",2000-08-29,"32.74"
"2682",2000-08-30,"33.32"
"2683",2000-08-31,"33.12"
"2684",2000-09-01,"33.38"
"2685",2000-09-05,"33.83"
"2686",2000-09-06,"34.90"
"2687",2000-09-07,"35.39"
"2688",2000-09-08,"33.63"
"2689",2000-09-11,"35.14"
"2690",2000-09-12,"34.28"
"2691",2000-09-13,"33.82"
"2692",2000-09-14,"34.07"
"2693",2000-09-15,"35.92"
"2694",2000-09-18,"36.88"
"2695",2000-09-19,"36.51"
"2696",2000-09-20,"37.20"
"2697",2000-09-21,"34.00"
"2698",2000-09-22,"32.68"
"2699",2000-09-25,"31.57"
"2700",2000-09-26,"31.50"
"2701",2000-09-27,"31.46"
"2702",2000-09-28,"30.34"
"2703",2000-09-29,"30.84"
"2704",2000-10-02,"32.18"
"2705",2000-10-03,"32.07"
"2706",2000-10-04,"31.43"
"2707",2000-10-05,"30.53"
"2708",2000-10-06,"30.86"
"2709",2000-10-09,"31.86"
"2710",2000-10-10,"33.18"
"2711",2000-10-11,"33.25"
"2712",2000-10-12,"36.06"
"2713",2000-10-13,"34.99"
"2714",2000-10-16,"32.92"
"2715",2000-10-17,"32.99"
"2716",2000-10-18,"33.48"
"2717",2000-10-19,"32.91"
"2718",2000-10-20,"33.75"
"2719",2000-10-23,"33.76"
"2720",2000-10-24,"33.37"
"2721",2000-10-25,"32.96"
"2722",2000-10-26,"33.71"
"2723",2000-10-27,"32.74"
"2724",2000-10-30,"32.81"
"2725",2000-10-31,"32.70"
"2726",2000-11-01,"33.25"
"2727",2000-11-02,"32.54"
"2728",2000-11-03,"32.71"
"2729",2000-11-06,"32.86"
"2730",2000-11-07,"33.40"
"2731",2000-11-08,"33.24"
"2732",2000-11-09,"33.92"
"2733",2000-11-10,"34.02"
"2734",2000-11-13,"34.47"
"2735",2000-11-14,"34.87"
"2736",2000-11-15,"35.58"
"2737",2000-11-16,"35.12"
"2738",2000-11-17,"35.45"
"2739",2000-11-20,"35.22"
"2740",2000-11-21,"35.16"
"2741",2000-11-22,"35.40"
"2742",2000-11-27,"35.38"
"2743",2000-11-28,"34.22"
"2744",2000-11-29,"34.63"
"2745",2000-11-30,"33.82"
"2746",2000-12-01,"32.02"
"2747",2000-12-04,"31.22"
"2748",2000-12-05,"29.53"
"2749",2000-12-06,"29.85"
"2750",2000-12-07,"29.35"
"2751",2000-12-08,"28.44"
"2752",2000-12-11,"29.50"
"2753",2000-12-12,"29.68"
"2754",2000-12-13,"28.74"
"2755",2000-12-14,"27.99"
"2756",2000-12-15,"28.87"
"2757",2000-12-18,"29.76"
"2758",2000-12-19,"29.33"
"2759",2000-12-20,"25.77"
"2760",2000-12-21,"25.98"
"2761",2000-12-22,"26.18"
"2762",2000-12-26,"26.64"
"2763",2000-12-27,"26.47"
"2764",2000-12-28,"25.85"
"2765",2000-12-29,"26.80"
"2766",2001-01-02,"27.21"
"2767",2001-01-03,"28.00"
"2768",2001-01-04,"28.14"
"2769",2001-01-05,"27.95"
"2770",2001-01-08,"27.32"
"2771",2001-01-09,"27.64"
"2772",2001-01-10,"29.48"
"2773",2001-01-11,"29.41"
"2774",2001-01-12,"30.05"
"2775",2001-01-16,"30.29"
"2776",2001-01-17,"29.60"
"2777",2001-01-18,"30.45"
"2778",2001-01-19,"32.19"
"2779",2001-01-22,"32.19"
"2780",2001-01-23,"29.57"
"2781",2001-01-24,"29.05"
"2782",2001-01-25,"29.36"
"2783",2001-01-26,"29.77"
"2784",2001-01-29,"29.06"
"2785",2001-01-30,"29.06"
"2786",2001-01-31,"28.66"
"2787",2001-02-01,"29.82"
"2788",2001-02-02,"31.19"
"2789",2001-02-05,"30.55"
"2790",2001-02-06,"30.35"
"2791",2001-02-07,"31.27"
"2792",2001-02-08,"31.59"
"2793",2001-02-09,"31.03"
"2794",2001-02-12,"30.51"
"2795",2001-02-13,"30.36"
"2796",2001-02-14,"29.71"
"2797",2001-02-15,"28.80"
"2798",2001-02-16,"29.16"
"2799",2001-02-20,"28.58"
"2800",2001-02-21,"28.53"
"2801",2001-02-22,"28.82"
"2802",2001-02-23,"29.04"
"2803",2001-02-26,"28.42"
"2804",2001-02-27,"28.13"
"2805",2001-02-28,"27.39"
"2806",2001-03-01,"27.62"
"2807",2001-03-02,"27.84"
"2808",2001-03-05,"28.60"
"2809",2001-03-06,"28.32"
"2810",2001-03-07,"29.00"
"2811",2001-03-08,"28.39"
"2812",2001-03-09,"28.01"
"2813",2001-03-12,"28.00"
"2814",2001-03-13,"27.59"
"2815",2001-03-14,"26.41"
"2816",2001-03-15,"26.55"
"2817",2001-03-16,"26.74"
"2818",2001-03-19,"26.15"
"2819",2001-03-20,"25.96"
"2820",2001-03-21,"26.80"
"2821",2001-03-22,"26.54"
"2822",2001-03-23,"27.30"
"2823",2001-03-26,"27.48"
"2824",2001-03-27,"27.75"
"2825",2001-03-28,"26.31"
"2826",2001-03-29,"26.32"
"2827",2001-03-30,"26.29"
"2828",2001-04-02,"25.59"
"2829",2001-04-03,"26.19"
"2830",2001-04-04,"27.12"
"2831",2001-04-05,"27.26"
"2832",2001-04-06,"27.06"
"2833",2001-04-09,"27.28"
"2834",2001-04-10,"28.48"
"2835",2001-04-11,"28.18"
"2836",2001-04-12,"28.25"
"2837",2001-04-16,"28.79"
"2838",2001-04-17,"28.24"
"2839",2001-04-18,"27.95"
"2840",2001-04-19,"27.82"
"2841",2001-04-20,"27.28"
"2842",2001-04-23,"27.61"
"2843",2001-04-24,"26.86"
"2844",2001-04-25,"27.29"
"2845",2001-04-26,"28.44"
"2846",2001-04-27,"28.27"
"2847",2001-04-30,"28.46"
"2848",2001-05-01,"28.94"
"2849",2001-05-02,"27.80"
"2850",2001-05-03,"28.45"
"2851",2001-05-04,"28.36"
"2852",2001-05-07,"27.77"
"2853",2001-05-08,"27.39"
"2854",2001-05-09,"28.23"
"2855",2001-05-10,"28.52"
"2856",2001-05-11,"28.55"
"2857",2001-05-14,"28.71"
"2858",2001-05-15,"28.98"
"2859",2001-05-16,"28.86"
"2860",2001-05-17,"28.91"
"2861",2001-05-18,"29.91"
"2862",2001-05-21,"29.98"
"2863",2001-05-22,"29.74"
"2864",2001-05-23,"29.58"
"2865",2001-05-24,"28.41"
"2866",2001-05-25,"28.38"
"2867",2001-05-29,"28.66"
"2868",2001-05-30,"28.55"
"2869",2001-05-31,"28.37"
"2870",2001-06-01,"27.93"
"2871",2001-06-04,"28.13"
"2872",2001-06-05,"28.24"
"2873",2001-06-06,"27.72"
"2874",2001-06-07,"27.75"
"2875",2001-06-08,"28.33"
"2876",2001-06-11,"29.04"
"2877",2001-06-12,"29.18"
"2878",2001-06-13,"28.84"
"2879",2001-06-14,"29.04"
"2880",2001-06-15,"28.51"
"2881",2001-06-18,"27.55"
"2882",2001-06-19,"27.48"
"2883",2001-06-20,"26.50"
"2884",2001-06-21,"26.56"
"2885",2001-06-22,"26.83"
"2886",2001-06-25,"27.25"
"2887",2001-06-26,"26.98"
"2888",2001-06-27,"25.61"
"2889",2001-06-28,"25.56"
"2890",2001-06-29,"26.25"
"2891",2001-07-02,"25.95"
"2892",2001-07-03,"26.24"
"2893",2001-07-05,"27.02"
"2894",2001-07-06,"28.21"
"2895",2001-07-09,"27.59"
"2896",2001-07-10,"27.49"
"2897",2001-07-11,"27.11"
"2898",2001-07-12,"26.80"
"2899",2001-07-13,"26.59"
"2900",2001-07-16,"26.06"
"2901",2001-07-17,"25.57"
"2902",2001-07-18,"24.89"
"2903",2001-07-19,"24.70"
"2904",2001-07-20,"25.59"
"2905",2001-07-23,"26.12"
"2906",2001-07-24,"26.31"
"2907",2001-07-25,"26.84"
"2908",2001-07-26,"26.73"
"2909",2001-07-27,"27.02"
"2910",2001-07-30,"26.63"
"2911",2001-07-31,"26.35"
"2912",2001-08-01,"26.77"
"2913",2001-08-02,"27.71"
"2914",2001-08-03,"27.62"
"2915",2001-08-06,"27.74"
"2916",2001-08-07,"27.94"
"2917",2001-08-08,"27.54"
"2918",2001-08-09,"27.64"
"2919",2001-08-10,"28.05"
"2920",2001-08-13,"27.82"
"2921",2001-08-14,"28.01"
"2922",2001-08-15,"27.56"
"2923",2001-08-16,"27.40"
"2924",2001-08-17,"26.68"
"2925",2001-08-20,"27.18"
"2926",2001-08-21,"27.91"
"2927",2001-08-22,"26.37"
"2928",2001-08-23,"26.63"
"2929",2001-08-24,"26.90"
"2930",2001-08-27,"26.67"
"2931",2001-08-28,"27.17"
"2932",2001-08-29,"27.05"
"2933",2001-08-30,"26.55"
"2934",2001-08-31,"27.20"
"2935",2001-09-04,"26.93"
"2936",2001-09-05,"26.95"
"2937",2001-09-06,"27.58"
"2938",2001-09-07,"28.03"
"2939",2001-09-10,"27.63"
"2940",2001-09-11,"27.77"
"2941",2001-09-14,"29.53"
"2942",2001-09-17,"28.81"
"2943",2001-09-18,"27.70"
"2944",2001-09-19,"26.72"
"2945",2001-09-20,"26.59"
"2946",2001-09-21,"25.97"
"2947",2001-09-24,"22.01"
"2948",2001-09-25,"21.81"
"2949",2001-09-26,"22.38"
"2950",2001-09-27,"22.74"
"2951",2001-09-28,"23.43"
"2952",2001-10-01,"23.28"
"2953",2001-10-02,"22.79"
"2954",2001-10-03,"22.08"
"2955",2001-10-04,"22.63"
"2956",2001-10-05,"22.39"
"2957",2001-10-08,"22.45"
"2958",2001-10-09,"22.48"
"2959",2001-10-10,"22.53"
"2960",2001-10-11,"23.34"
"2961",2001-10-12,"22.50"
"2962",2001-10-15,"22.29"
"2963",2001-10-16,"22.00"
"2964",2001-10-17,"21.81"
"2965",2001-10-18,"21.31"
"2966",2001-10-19,"21.83"
"2967",2001-10-22,"21.76"
"2968",2001-10-23,"21.85"
"2969",2001-10-24,"22.33"
"2970",2001-10-25,"22.01"
"2971",2001-10-26,"22.03"
"2972",2001-10-29,"22.15"
"2973",2001-10-30,"21.87"
"2974",2001-10-31,"21.18"
"2975",2001-11-01,"20.39"
"2976",2001-11-02,"20.18"
"2977",2001-11-05,"20.02"
"2978",2001-11-06,"19.92"
"2979",2001-11-07,"20.09"
"2980",2001-11-08,"21.17"
"2981",2001-11-09,"22.22"
"2982",2001-11-12,"21.23"
"2983",2001-11-13,"21.67"
"2984",2001-11-14,"19.74"
"2985",2001-11-15,"17.45"
"2986",2001-11-16,"18.03"
"2987",2001-11-19,"17.72"
"2988",2001-11-20,"19.15"
"2989",2001-11-21,"18.96"
"2990",2001-11-26,"18.69"
"2991",2001-11-27,"19.48"
"2992",2001-11-28,"19.22"
"2993",2001-11-29,"18.62"
"2994",2001-11-30,"19.44"
"2995",2001-12-03,"20.09"
"2996",2001-12-04,"19.65"
"2997",2001-12-05,"19.49"
"2998",2001-12-06,"18.54"
"2999",2001-12-07,"19.04"
"3000",2001-12-10,"18.37"
"3001",2001-12-11,"18.08"
"3002",2001-12-12,"18.36"
"3003",2001-12-13,"18.12"
"3004",2001-12-14,"19.23"
"3005",2001-12-17,"19.22"
"3006",2001-12-18,"19.36"
"3007",2001-12-19,"19.80"
"3008",2001-12-20,"19.28"
"3009",2001-12-21,"19.62"
"3010",2001-12-26,"21.27"
"3011",2001-12-27,"20.90"
"3012",2001-12-28,"20.41"
"3013",2001-12-31,"19.84"
"3014",2002-01-02,"21.01"
"3015",2002-01-03,"20.37"
"3016",2002-01-04,"21.62"
"3017",2002-01-07,"21.48"
"3018",2002-01-08,"21.25"
"3019",2002-01-09,"20.18"
"3020",2002-01-10,"20.38"
"3021",2002-01-11,"19.68"
"3022",2002-01-14,"18.89"
"3023",2002-01-15,"18.90"
"3024",2002-01-16,"18.86"
"3025",2002-01-17,"17.97"
"3026",2002-01-18,"18.00"
"3027",2002-01-22,"18.34"
"3028",2002-01-23,"19.50"
"3029",2002-01-24,"19.70"
"3030",2002-01-25,"19.99"
"3031",2002-01-28,"20.05"
"3032",2002-01-29,"19.58"
"3033",2002-01-30,"19.08"
"3034",2002-01-31,"19.48"
"3035",2002-02-01,"20.38"
"3036",2002-02-04,"20.07"
"3037",2002-02-05,"20.07"
"3038",2002-02-06,"19.78"
"3039",2002-02-07,"19.64"
"3040",2002-02-08,"20.26"
"3041",2002-02-11,"21.41"
"3042",2002-02-12,"20.73"
"3043",2002-02-13,"21.18"
"3044",2002-02-14,"21.23"
"3045",2002-02-15,"21.50"
"3046",2002-02-19,"20.88"
"3047",2002-02-20,"20.29"
"3048",2002-02-21,"20.95"
"3049",2002-02-22,"21.07"
"3050",2002-02-25,"20.48"
"3051",2002-02-26,"21.41"
"3052",2002-02-27,"21.29"
"3053",2002-02-28,"21.74"
"3054",2002-03-01,"22.40"
"3055",2002-03-04,"22.45"
"3056",2002-03-05,"23.17"
"3057",2002-03-06,"23.15"
"3058",2002-03-07,"23.71"
"3059",2002-03-08,"23.84"
"3060",2002-03-11,"24.31"
"3061",2002-03-12,"24.20"
"3062",2002-03-13,"24.16"
"3063",2002-03-14,"24.56"
"3064",2002-03-15,"24.51"
"3065",2002-03-18,"25.11"
"3066",2002-03-19,"24.88"
"3067",2002-03-20,"24.90"
"3068",2002-03-21,"25.61"
"3069",2002-03-22,"25.35"
"3070",2002-03-25,"24.99"
"3071",2002-03-26,"25.36"
"3072",2002-03-27,"25.87"
"3073",2002-03-28,"26.31"
"3074",2002-04-01,"26.88"
"3075",2002-04-02,"27.71"
"3076",2002-04-03,"27.56"
"3077",2002-04-04,"26.58"
"3078",2002-04-05,"26.21"
"3079",2002-04-08,"26.54"
"3080",2002-04-09,"25.82"
"3081",2002-04-10,"26.13"
"3082",2002-04-11,"24.99"
"3083",2002-04-12,"23.47"
"3084",2002-04-15,"24.57"
"3085",2002-04-16,"24.75"
"3086",2002-04-17,"25.94"
"3087",2002-04-18,"26.18"
"3088",2002-04-19,"26.38"
"3089",2002-04-22,"26.27"
"3090",2002-04-23,"26.62"
"3091",2002-04-24,"26.38"
"3092",2002-04-25,"26.73"
"3093",2002-04-26,"27.11"
"3094",2002-04-29,"27.57"
"3095",2002-04-30,"27.29"
"3096",2002-05-01,"26.75"
"3097",2002-05-02,"26.24"
"3098",2002-05-03,"26.62"
"3099",2002-05-06,"26.12"
"3100",2002-05-07,"26.63"
"3101",2002-05-08,"27.85"
"3102",2002-05-09,"27.68"
"3103",2002-05-10,"27.99"
"3104",2002-05-13,"28.38"
"3105",2002-05-14,"29.36"
"3106",2002-05-15,"28.15"
"3107",2002-05-16,"27.95"
"3108",2002-05-17,"28.18"
"3109",2002-05-20,"28.33"
"3110",2002-05-21,"27.33"
"3111",2002-05-22,"26.37"
"3112",2002-05-23,"26.15"
"3113",2002-05-24,"25.88"
"3114",2002-05-28,"25.27"
"3115",2002-05-29,"25.76"
"3116",2002-05-30,"24.67"
"3117",2002-05-31,"25.31"
"3118",2002-06-03,"25.08"
"3119",2002-06-04,"25.33"
"3120",2002-06-05,"24.89"
"3121",2002-06-06,"24.79"
"3122",2002-06-07,"24.75"
"3123",2002-06-10,"24.29"
"3124",2002-06-11,"24.12"
"3125",2002-06-12,"24.64"
"3126",2002-06-13,"25.64"
"3127",2002-06-14,"25.94"
"3128",2002-06-17,"26.09"
"3129",2002-06-18,"25.43"
"3130",2002-06-19,"25.31"
"3131",2002-06-20,"25.53"
"3132",2002-06-21,"25.82"
"3133",2002-06-24,"26.47"
"3134",2002-06-25,"26.32"
"3135",2002-06-26,"26.76"
"3136",2002-06-27,"26.86"
"3137",2002-06-28,"26.86"
"3138",2002-07-01,"26.81"
"3139",2002-07-02,"26.77"
"3140",2002-07-03,"26.80"
"3141",2002-07-08,"26.07"
"3142",2002-07-09,"26.09"
"3143",2002-07-10,"26.77"
"3144",2002-07-11,"26.83"
"3145",2002-07-12,"27.48"
"3146",2002-07-15,"27.07"
"3147",2002-07-16,"27.75"
"3148",2002-07-17,"27.88"
"3149",2002-07-18,"27.57"
"3150",2002-07-19,"27.83"
"3151",2002-07-22,"26.60"
"3152",2002-07-23,"26.31"
"3153",2002-07-24,"26.87"
"3154",2002-07-25,"26.77"
"3155",2002-07-26,"26.54"
"3156",2002-07-29,"26.55"
"3157",2002-07-30,"27.36"
"3158",2002-07-31,"27.02"
"3159",2002-08-01,"26.47"
"3160",2002-08-02,"26.84"
"3161",2002-08-05,"26.58"
"3162",2002-08-06,"27.17"
"3163",2002-08-07,"26.50"
"3164",2002-08-08,"26.67"
"3165",2002-08-09,"26.86"
"3166",2002-08-12,"27.86"
"3167",2002-08-13,"27.90"
"3168",2002-08-14,"28.15"
"3169",2002-08-15,"29.06"
"3170",2002-08-16,"29.33"
"3171",2002-08-19,"29.84"
"3172",2002-08-20,"30.11"
"3173",2002-08-21,"29.24"
"3174",2002-08-22,"28.84"
"3175",2002-08-23,"28.63"
"3176",2002-08-26,"29.28"
"3177",2002-08-27,"28.83"
"3178",2002-08-28,"28.34"
"3179",2002-08-29,"28.92"
"3180",2002-08-30,"28.98"
"3181",2002-09-03,"27.79"
"3182",2002-09-04,"28.27"
"3183",2002-09-05,"28.98"
"3184",2002-09-06,"29.61"
"3185",2002-09-09,"29.73"
"3186",2002-09-10,"29.73"
"3187",2002-09-11,"29.77"
"3188",2002-09-12,"28.85"
"3189",2002-09-13,"29.81"
"3190",2002-09-16,"29.67"
"3191",2002-09-17,"29.08"
"3192",2002-09-18,"29.48"
"3193",2002-09-19,"29.50"
"3194",2002-09-20,"29.61"
"3195",2002-09-23,"30.71"
"3196",2002-09-24,"30.77"
"3197",2002-09-25,"30.64"
"3198",2002-09-26,"30.41"
"3199",2002-09-27,"30.54"
"3200",2002-09-30,"30.45"
"3201",2002-10-01,"30.83"
"3202",2002-10-02,"30.49"
"3203",2002-10-03,"29.76"
"3204",2002-10-04,"29.62"
"3205",2002-10-07,"29.64"
"3206",2002-10-08,"29.48"
"3207",2002-10-09,"29.35"
"3208",2002-10-10,"28.97"
"3209",2002-10-11,"29.37"
"3210",2002-10-14,"30.03"
"3211",2002-10-15,"29.72"
"3212",2002-10-16,"29.47"
"3213",2002-10-17,"29.62"
"3214",2002-10-18,"29.60"
"3215",2002-10-21,"28.37"
"3216",2002-10-22,"27.92"
"3217",2002-10-23,"28.18"
"3218",2002-10-24,"28.20"
"3219",2002-10-25,"27.05"
"3220",2002-10-28,"27.29"
"3221",2002-10-29,"26.86"
"3222",2002-10-30,"26.81"
"3223",2002-10-31,"27.22"
"3224",2002-11-01,"27.13"
"3225",2002-11-04,"26.95"
"3226",2002-11-05,"26.14"
"3227",2002-11-06,"25.77"
"3228",2002-11-07,"25.38"
"3229",2002-11-08,"25.78"
"3230",2002-11-11,"25.94"
"3231",2002-11-12,"25.90"
"3232",2002-11-13,"25.19"
"3233",2002-11-14,"25.29"
"3234",2002-11-15,"25.51"
"3235",2002-11-18,"26.71"
"3236",2002-11-19,"26.42"
"3237",2002-11-20,"26.98"
"3238",2002-11-21,"26.35"
"3239",2002-11-22,"26.76"
"3240",2002-11-25,"26.11"
"3241",2002-11-26,"26.40"
"3242",2002-11-27,"26.89"
"3243",2002-12-02,"27.24"
"3244",2002-12-03,"27.30"
"3245",2002-12-04,"26.71"
"3246",2002-12-05,"27.29"
"3247",2002-12-06,"26.93"
"3248",2002-12-09,"27.20"
"3249",2002-12-10,"27.74"
"3250",2002-12-11,"27.40"
"3251",2002-12-12,"28.01"
"3252",2002-12-13,"28.44"
"3253",2002-12-16,"30.10"
"3254",2002-12-17,"30.10"
"3255",2002-12-18,"30.44"
"3256",2002-12-19,"30.56"
"3257",2002-12-20,"30.30"
"3258",2002-12-23,"31.75"
"3259",2002-12-24,"31.97"
"3260",2002-12-26,"32.49"
"3261",2002-12-27,"32.72"
"3262",2002-12-30,"31.37"
"3263",2002-12-31,"31.20"
"3264",2003-01-02,"31.85"
"3265",2003-01-03,"33.08"
"3266",2003-01-06,"32.10"
"3267",2003-01-07,"31.08"
"3268",2003-01-08,"30.56"
"3269",2003-01-09,"31.99"
"3270",2003-01-10,"31.68"
"3271",2003-01-13,"32.26"
"3272",2003-01-14,"32.37"
"3273",2003-01-15,"33.21"
"3274",2003-01-16,"33.66"
"3275",2003-01-17,"33.91"
"3276",2003-01-21,"34.61"
"3277",2003-01-22,"32.85"
"3278",2003-01-23,"32.25"
"3279",2003-01-24,"33.28"
"3280",2003-01-27,"32.29"
"3281",2003-01-28,"32.67"
"3282",2003-01-29,"33.63"
"3283",2003-01-30,"33.85"
"3284",2003-01-31,"33.51"
"3285",2003-02-03,"32.76"
"3286",2003-02-04,"33.58"
"3287",2003-02-05,"33.93"
"3288",2003-02-06,"34.16"
"3289",2003-02-07,"35.12"
"3290",2003-02-10,"34.48"
"3291",2003-02-11,"35.44"
"3292",2003-02-12,"35.77"
"3293",2003-02-13,"36.36"
"3294",2003-02-14,"36.80"
"3295",2003-02-18,"36.96"
"3296",2003-02-19,"37.16"
"3297",2003-02-20,"36.79"
"3298",2003-02-21,"35.58"
"3299",2003-02-24,"36.48"
"3300",2003-02-25,"36.06"
"3301",2003-02-26,"37.70"
"3302",2003-02-27,"37.20"
"3303",2003-02-28,"36.60"
"3304",2003-03-03,"35.88"
"3305",2003-03-04,"36.89"
"3306",2003-03-05,"36.69"
"3307",2003-03-06,"37.00"
"3308",2003-03-07,"37.78"
"3309",2003-03-10,"37.27"
"3310",2003-03-11,"36.72"
"3311",2003-03-12,"37.83"
"3312",2003-03-13,"36.01"
"3313",2003-03-14,"35.38"
"3314",2003-03-17,"34.93"
"3315",2003-03-18,"31.67"
"3316",2003-03-19,"29.88"
"3317",2003-03-20,"28.61"
"3318",2003-03-21,"26.91"
"3319",2003-03-24,"28.66"
"3320",2003-03-25,"27.97"
"3321",2003-03-26,"28.63"
"3322",2003-03-27,"30.37"
"3323",2003-03-28,"30.16"
"3324",2003-03-31,"31.04"
"3325",2003-04-01,"29.78"
"3326",2003-04-02,"28.56"
"3327",2003-04-03,"28.97"
"3328",2003-04-04,"28.62"
"3329",2003-04-07,"27.96"
"3330",2003-04-08,"28.00"
"3331",2003-04-09,"28.85"
"3332",2003-04-10,"27.46"
"3333",2003-04-11,"28.14"
"3334",2003-04-14,"28.63"
"3335",2003-04-15,"29.29"
"3336",2003-04-16,"29.18"
"3337",2003-04-17,"30.55"
"3338",2003-04-21,"30.87"
"3339",2003-04-22,"29.91"
"3340",2003-04-23,"26.65"
"3341",2003-04-24,"26.64"
"3342",2003-04-25,"26.26"
"3343",2003-04-28,"25.49"
"3344",2003-04-29,"25.24"
"3345",2003-04-30,"25.80"
"3346",2003-05-01,"26.03"
"3347",2003-05-02,"25.67"
"3348",2003-05-05,"26.49"
"3349",2003-05-06,"25.72"
"3350",2003-05-07,"26.23"
"3351",2003-05-08,"26.98"
"3352",2003-05-09,"27.72"
"3353",2003-05-12,"27.35"
"3354",2003-05-13,"28.50"
"3355",2003-05-14,"29.17"
"3356",2003-05-15,"28.74"
"3357",2003-05-16,"29.14"
"3358",2003-05-19,"28.83"
"3359",2003-05-20,"29.28"
"3360",2003-05-21,"29.03"
"3361",2003-05-22,"28.85"
"3362",2003-05-23,"29.16"
"3363",2003-05-27,"29.35"
"3364",2003-05-28,"28.58"
"3365",2003-05-29,"29.10"
"3366",2003-05-30,"29.56"
"3367",2003-06-02,"30.71"
"3368",2003-06-03,"30.67"
"3369",2003-06-04,"30.05"
"3370",2003-06-05,"30.74"
"3371",2003-06-06,"31.28"
"3372",2003-06-09,"31.45"
"3373",2003-06-10,"31.73"
"3374",2003-06-11,"32.36"
"3375",2003-06-12,"31.51"
"3376",2003-06-13,"30.65"
"3377",2003-06-16,"31.18"
"3378",2003-06-17,"31.07"
"3379",2003-06-18,"30.36"
"3380",2003-06-19,"29.96"
"3381",2003-06-20,"30.82"
"3382",2003-06-23,"29.17"
"3383",2003-06-24,"28.78"
"3384",2003-06-25,"29.95"
"3385",2003-06-26,"29.01"
"3386",2003-06-27,"29.27"
"3387",2003-06-30,"30.19"
"3388",2003-07-01,"30.40"
"3389",2003-07-02,"30.15"
"3390",2003-07-03,"30.42"
"3391",2003-07-07,"30.13"
"3392",2003-07-08,"30.22"
"3393",2003-07-09,"30.88"
"3394",2003-07-10,"31.06"
"3395",2003-07-11,"31.28"
"3396",2003-07-14,"31.27"
"3397",2003-07-15,"31.62"
"3398",2003-07-16,"31.05"
"3399",2003-07-17,"31.41"
"3400",2003-07-18,"31.96"
"3401",2003-07-21,"31.78"
"3402",2003-07-22,"30.19"
"3403",2003-07-23,"29.67"
"3404",2003-07-24,"30.22"
"3405",2003-07-25,"30.17"
"3406",2003-07-28,"30.11"
"3407",2003-07-29,"30.24"
"3408",2003-07-30,"30.68"
"3409",2003-07-31,"30.54"
"3410",2003-08-01,"32.31"
"3411",2003-08-04,"31.84"
"3412",2003-08-05,"32.22"
"3413",2003-08-06,"31.70"
"3414",2003-08-07,"32.39"
"3415",2003-08-08,"32.18"
"3416",2003-08-11,"32.01"
"3417",2003-08-12,"31.92"
"3418",2003-08-13,"30.78"
"3419",2003-08-14,"31.09"
"3420",2003-08-15,"31.05"
"3421",2003-08-18,"30.89"
"3422",2003-08-19,"30.70"
"3423",2003-08-20,"30.95"
"3424",2003-08-21,"31.88"
"3425",2003-08-22,"31.84"
"3426",2003-08-25,"31.56"
"3427",2003-08-26,"31.95"
"3428",2003-08-27,"31.21"
"3429",2003-08-28,"31.50"
"3430",2003-08-29,"31.57"
"3431",2003-09-02,"29.41"
"3432",2003-09-03,"29.49"
"3433",2003-09-04,"28.98"
"3434",2003-09-05,"28.88"
"3435",2003-09-08,"28.85"
"3436",2003-09-09,"29.18"
"3437",2003-09-10,"29.35"
"3438",2003-09-11,"28.82"
"3439",2003-09-12,"28.27"
"3440",2003-09-15,"28.14"
"3441",2003-09-16,"27.56"
"3442",2003-09-17,"27.03"
"3443",2003-09-18,"27.17"
"3444",2003-09-19,"27.03"
"3445",2003-09-22,"26.96"
"3446",2003-09-23,"27.13"
"3447",2003-09-24,"28.24"
"3448",2003-09-25,"28.29"
"3449",2003-09-26,"28.16"
"3450",2003-09-29,"28.40"
"3451",2003-09-30,"29.20"
"3452",2003-10-01,"29.39"
"3453",2003-10-02,"29.84"
"3454",2003-10-03,"30.40"
"3455",2003-10-06,"30.47"
"3456",2003-10-07,"30.41"
"3457",2003-10-08,"29.81"
"3458",2003-10-09,"31.01"
"3459",2003-10-10,"31.97"
"3460",2003-10-13,"31.95"
"3461",2003-10-14,"31.82"
"3462",2003-10-15,"31.77"
"3463",2003-10-16,"31.54"
"3464",2003-10-17,"30.68"
"3465",2003-10-20,"30.35"
"3466",2003-10-21,"30.18"
"3467",2003-10-22,"29.92"
"3468",2003-10-23,"30.30"
"3469",2003-10-24,"30.16"
"3470",2003-10-27,"29.92"
