"","Date","XAU.Curncy"
"877",1993-07-01,"387.10"
"878",1993-07-02,"388.00"
"879",1993-07-05,"388.00"
"880",1993-07-06,"392.40"
"881",1993-07-07,"397.35"
"882",1993-07-08,"394.90"
"883",1993-07-09,"391.90"
"884",1993-07-12,"394.10"
"885",1993-07-13,"394.10"
"886",1993-07-14,"391.00"
"887",1993-07-15,"394.25"
"888",1993-07-16,"393.85"
"889",1993-07-19,"395.00"
"890",1993-07-20,"392.00"
"891",1993-07-21,"391.20"
"892",1993-07-22,"390.65"
"893",1993-07-23,"390.50"
"894",1993-07-26,"393.30"
"895",1993-07-27,"394.00"
"896",1993-07-28,"393.50"
"897",1993-07-29,"394.60"
"898",1993-07-30,"407.30"
"899",1993-08-02,"404.00"
"900",1993-08-03,"403.20"
"901",1993-08-04,"402.40"
"902",1993-08-05,"376.80"
"903",1993-08-06,"376.00"
"904",1993-08-09,"383.75"
"905",1993-08-10,"381.00"
"906",1993-08-11,"377.00"
"907",1993-08-12,"367.95"
"908",1993-08-13,"369.90"
"909",1993-08-16,"374.40"
"910",1993-08-17,"372.20"
"911",1993-08-18,"374.20"
"912",1993-08-19,"373.00"
"913",1993-08-20,"373.70"
"914",1993-08-23,"374.40"
"915",1993-08-24,"372.00"
"916",1993-08-25,"371.75"
"917",1993-08-26,"369.00"
"918",1993-08-27,"369.00"
"919",1993-08-30,"372.80"
"920",1993-08-31,"372.10"
"921",1993-09-01,"370.50"
"922",1993-09-02,"364.25"
"923",1993-09-03,"365.35"
"924",1993-09-06,"364.65"
"925",1993-09-07,"350.95"
"926",1993-09-08,"351.50"
"927",1993-09-09,"354.25"
"928",1993-09-10,"350.00"
"929",1993-09-13,"347.70"
"930",1993-09-14,"345.20"
"931",1993-09-15,"348.75"
"932",1993-09-16,"352.90"
"933",1993-09-17,"351.05"
"934",1993-09-20,"354.50"
"935",1993-09-21,"364.30"
"936",1993-09-22,"354.50"
"937",1993-09-23,"358.30"
"938",1993-09-24,"358.30"
"939",1993-09-27,"354.50"
"940",1993-09-28,"356.00"
"941",1993-09-29,"352.50"
"942",1993-09-30,"355.40"
"943",1993-10-01,"355.50"
"944",1993-10-04,"353.05"
"945",1993-10-05,"353.30"
"946",1993-10-06,"355.80"
"947",1993-10-07,"358.10"
"948",1993-10-08,"358.95"
"949",1993-10-11,"360.70"
"950",1993-10-12,"367.00"
"951",1993-10-13,"367.00"
"952",1993-10-14,"365.50"
"953",1993-10-15,"365.05"
"954",1993-10-18,"368.51"
"955",1993-10-19,"369.00"
"956",1993-10-20,"372.60"
"957",1993-10-21,"370.10"
"958",1993-10-22,"368.50"
"959",1993-10-25,"369.80"
"960",1993-10-26,"368.75"
"961",1993-10-27,"369.75"
"962",1993-10-28,"369.60"
"963",1993-10-29,"369.50"
"964",1993-11-01,"369.25"
"965",1993-11-02,"363.20"
"966",1993-11-03,"368.25"
"967",1993-11-04,"372.25"
"968",1993-11-05,"377.20"
"969",1993-11-08,"375.35"
"970",1993-11-09,"376.50"
"971",1993-11-10,"377.15"
"972",1993-11-11,"376.50"
"973",1993-11-12,"373.50"
"974",1993-11-15,"375.50"
"975",1993-11-16,"374.60"
"976",1993-11-17,"376.70"
"977",1993-11-18,"376.20"
"978",1993-11-19,"377.90"
"979",1993-11-22,"379.20"
"980",1993-11-23,"377.85"
"981",1993-11-24,"376.25"
"982",1993-11-25,"377.85"
"983",1993-11-26,"377.25"
"984",1993-11-29,"370.35"
"985",1993-11-30,"370.70"
"986",1993-12-01,"376.30"
"987",1993-12-02,"374.15"
"988",1993-12-03,"376.85"
"989",1993-12-06,"376.40"
"990",1993-12-07,"377.70"
"991",1993-12-08,"384.00"
"992",1993-12-09,"382.75"
"993",1993-12-10,"383.70"
"994",1993-12-13,"386.85"
"995",1993-12-14,"387.10"
"996",1993-12-15,"387.50"
"997",1993-12-16,"386.10"
"998",1993-12-17,"387.60"
"999",1993-12-20,"389.50"
"1000",1993-12-21,"387.70"
"1001",1993-12-22,"386.40"
"1002",1993-12-23,"386.30"
"1003",1993-12-24,"386.85"
"1004",1993-12-27,"388.10"
"1005",1993-12-28,"387.45"
"1006",1993-12-29,"390.40"
"1007",1993-12-30,"390.90"
"1008",1993-12-31,"390.70"
"1009",1994-01-03,"394.00"
"1010",1994-01-04,"393.85"
"1011",1994-01-05,"391.20"
"1012",1994-01-06,"388.90"
"1013",1994-01-07,"387.10"
"1014",1994-01-10,"384.60"
"1015",1994-01-11,"388.50"
"1016",1994-01-12,"386.40"
"1017",1994-01-13,"390.00"
"1018",1994-01-14,"390.00"
"1019",1994-01-17,"391.70"
"1020",1994-01-18,"393.30"
"1021",1994-01-19,"392.60"
"1022",1994-01-20,"387.80"
"1023",1994-01-21,"382.00"
"1024",1994-01-24,"381.60"
"1025",1994-01-25,"381.90"
"1026",1994-01-26,"384.50"
"1027",1994-01-27,"377.00"
"1028",1994-01-28,"377.30"
"1029",1994-01-31,"381.90"
"1030",1994-02-01,"384.50"
"1031",1994-02-02,"384.90"
"1032",1994-02-03,"387.30"
"1033",1994-02-04,"386.50"
"1034",1994-02-07,"379.60"
"1035",1994-02-08,"380.75"
"1036",1994-02-09,"384.20"
"1037",1994-02-10,"382.75"
"1038",1994-02-11,"381.80"
"1039",1994-02-14,"384.25"
"1040",1994-02-15,"384.20"
"1041",1994-02-16,"383.80"
"1042",1994-02-17,"383.50"
"1043",1994-02-18,"380.30"
"1044",1994-02-21,"380.45"
"1045",1994-02-22,"378.90"
"1046",1994-02-23,"378.75"
"1047",1994-02-24,"377.45"
"1048",1994-02-25,"379.30"
"1049",1994-02-28,"381.75"
"1050",1994-03-01,"378.75"
"1051",1994-03-02,"378.10"
"1052",1994-03-03,"377.85"
"1053",1994-03-04,"377.20"
"1054",1994-03-07,"376.40"
"1055",1994-03-08,"377.00"
"1056",1994-03-09,"379.50"
"1057",1994-03-10,"386.80"
"1058",1994-03-11,"385.50"
"1059",1994-03-14,"387.40"
"1060",1994-03-15,"387.10"
"1061",1994-03-16,"385.30"
"1062",1994-03-17,"382.70"
"1063",1994-03-18,"387.30"
"1064",1994-03-21,"388.50"
"1065",1994-03-22,"389.50"
"1066",1994-03-23,"387.00"
"1067",1994-03-24,"391.70"
"1068",1994-03-25,"391.40"
"1069",1994-03-28,"388.30"
"1070",1994-03-29,"386.20"
"1071",1994-03-30,"386.40"
"1072",1994-03-31,"391.00"
"1073",1994-04-01,"391.00"
"1074",1994-04-04,"387.20"
"1075",1994-04-05,"384.80"
"1076",1994-04-06,"385.40"
"1077",1994-04-07,"384.20"
"1078",1994-04-08,"384.80"
"1079",1994-04-11,"378.20"
"1080",1994-04-12,"379.15"
"1081",1994-04-13,"378.60"
"1082",1994-04-14,"379.10"
"1083",1994-04-15,"378.20"
"1084",1994-04-18,"377.30"
"1085",1994-04-19,"372.10"
"1086",1994-04-20,"373.00"
"1087",1994-04-21,"373.80"
"1088",1994-04-22,"371.50"
"1089",1994-04-25,"374.00"
"1090",1994-04-26,"375.50"
"1091",1994-04-27,"376.00"
"1092",1994-04-28,"375.90"
"1093",1994-04-29,"377.05"
"1094",1994-05-02,"376.70"
"1095",1994-05-03,"376.10"
"1096",1994-05-04,"377.10"
"1097",1994-05-05,"374.10"
"1098",1994-05-06,"384.00"
"1099",1994-05-09,"381.50"
"1100",1994-05-10,"379.30"
"1101",1994-05-11,"382.20"
"1102",1994-05-12,"380.30"
"1103",1994-05-13,"381.00"
"1104",1994-05-16,"383.40"
"1105",1994-05-17,"384.50"
"1106",1994-05-18,"382.20"
"1107",1994-05-19,"381.50"
"1108",1994-05-20,"384.25"
"1109",1994-05-23,"389.60"
"1110",1994-05-24,"388.30"
"1111",1994-05-25,"386.60"
"1112",1994-05-26,"385.25"
"1113",1994-05-27,"386.00"
"1114",1994-05-30,"385.50"
"1115",1994-05-31,"387.30"
"1116",1994-06-01,"383.80"
"1117",1994-06-02,"384.60"
"1118",1994-06-03,"380.90"
"1119",1994-06-06,"380.90"
"1120",1994-06-07,"381.45"
"1121",1994-06-08,"382.10"
"1122",1994-06-09,"383.30"
"1123",1994-06-10,"384.10"
"1124",1994-06-13,"383.70"
"1125",1994-06-14,"384.50"
"1126",1994-06-15,"387.20"
"1127",1994-06-16,"386.00"
"1128",1994-06-17,"388.25"
"1129",1994-06-20,"389.40"
"1130",1994-06-21,"394.55"
"1131",1994-06-22,"390.10"
"1132",1994-06-23,"389.75"
"1133",1994-06-24,"391.60"
"1134",1994-06-27,"385.10"
"1135",1994-06-28,"386.70"
"1136",1994-06-29,"385.10"
"1137",1994-06-30,"386.30"
"1138",1994-07-01,"387.20"
"1139",1994-07-04,"387.20"
"1140",1994-07-05,"386.30"
"1141",1994-07-06,"384.10"
"1142",1994-07-07,"385.20"
"1143",1994-07-08,"383.50"
"1144",1994-07-11,"386.20"
"1145",1994-07-12,"385.80"
"1146",1994-07-13,"383.70"
"1147",1994-07-14,"384.20"
"1148",1994-07-15,"386.30"
"1149",1994-07-18,"386.10"
"1150",1994-07-19,"387.00"
"1151",1994-07-20,"385.60"
"1152",1994-07-21,"386.80"
"1153",1994-07-22,"385.30"
"1154",1994-07-25,"385.25"
"1155",1994-07-26,"386.50"
"1156",1994-07-27,"388.00"
"1157",1994-07-28,"388.10"
"1158",1994-07-29,"383.60"
"1159",1994-08-01,"384.00"
"1160",1994-08-02,"379.40"
"1161",1994-08-03,"378.20"
"1162",1994-08-04,"378.20"
"1163",1994-08-05,"378.50"
"1164",1994-08-08,"377.75"
"1165",1994-08-09,"378.30"
"1166",1994-08-10,"377.90"
"1167",1994-08-11,"377.75"
"1168",1994-08-12,"376.80"
"1169",1994-08-15,"377.10"
"1170",1994-08-16,"376.40"
"1171",1994-08-17,"377.80"
"1172",1994-08-18,"381.40"
"1173",1994-08-19,"382.40"
"1174",1994-08-22,"382.30"
"1175",1994-08-23,"382.10"
"1176",1994-08-24,"384.10"
"1177",1994-08-25,"383.70"
"1178",1994-08-26,"383.70"
"1179",1994-08-29,"387.40"
"1180",1994-08-30,"386.90"
"1181",1994-08-31,"386.60"
"1182",1994-09-01,"387.30"
"1183",1994-09-02,"387.40"
"1184",1994-09-05,"387.35"
"1185",1994-09-06,"388.30"
"1186",1994-09-07,"390.50"
"1187",1994-09-08,"392.00"
"1188",1994-09-09,"392.10"
"1189",1994-09-12,"391.20"
"1190",1994-09-13,"390.90"
"1191",1994-09-14,"390.70"
"1192",1994-09-15,"388.50"
"1193",1994-09-16,"390.20"
"1194",1994-09-19,"390.20"
"1195",1994-09-20,"393.80"
"1196",1994-09-21,"394.40"
"1197",1994-09-22,"395.80"
"1198",1994-09-23,"396.50"
"1199",1994-09-26,"396.25"
"1200",1994-09-27,"398.20"
"1201",1994-09-28,"395.90"
"1202",1994-09-29,"396.00"
"1203",1994-09-30,"394.25"
"1204",1994-10-03,"396.00"
"1205",1994-10-04,"393.00"
"1206",1994-10-05,"393.00"
"1207",1994-10-06,"392.25"
"1208",1994-10-07,"393.25"
"1209",1994-10-10,"391.75"
"1210",1994-10-11,"388.25"
"1211",1994-10-12,"388.20"
"1212",1994-10-13,"386.70"
"1213",1994-10-14,"387.75"
"1214",1994-10-17,"389.50"
"1215",1994-10-18,"390.25"
"1216",1994-10-19,"391.25"
"1217",1994-10-20,"391.75"
"1218",1994-10-21,"391.00"
"1219",1994-10-24,"390.00"
"1220",1994-10-25,"389.75"
"1221",1994-10-26,"389.25"
"1222",1994-10-27,"389.00"
"1223",1994-10-28,"388.00"
"1224",1994-10-31,"384.50"
"1225",1994-11-01,"384.60"
"1226",1994-11-02,"384.50"
"1227",1994-11-03,"384.00"
"1228",1994-11-04,"383.90"
"1229",1994-11-07,"383.00"
"1230",1994-11-08,"384.10"
"1231",1994-11-09,"384.00"
"1232",1994-11-10,"385.40"
"1233",1994-11-11,"385.50"
"1234",1994-11-14,"385.10"
"1235",1994-11-15,"387.10"
"1236",1994-11-16,"386.50"
"1237",1994-11-17,"386.50"
"1238",1994-11-18,"384.70"
"1239",1994-11-21,"383.80"
"1240",1994-11-22,"384.15"
"1241",1994-11-23,"385.30"
"1242",1994-11-24,"384.80"
"1243",1994-11-25,"385.20"
"1244",1994-11-28,"383.10"
"1245",1994-11-29,"383.00"
"1246",1994-11-30,"381.40"
"1247",1994-12-01,"380.25"
"1248",1994-12-02,"376.50"
"1249",1994-12-05,"376.50"
"1250",1994-12-06,"376.50"
"1251",1994-12-07,"376.80"
"1252",1994-12-08,"377.40"
"1253",1994-12-09,"378.00"
"1254",1994-12-12,"377.75"
"1255",1994-12-13,"378.75"
"1256",1994-12-14,"379.30"
"1257",1994-12-15,"380.00"
"1258",1994-12-16,"379.20"
"1259",1994-12-19,"380.10"
"1260",1994-12-20,"382.35"
"1261",1994-12-21,"381.90"
"1262",1994-12-22,"381.40"
"1263",1994-12-23,"380.80"
"1264",1994-12-26,"381.50"
"1265",1994-12-27,"381.50"
"1266",1994-12-28,"383.75"
"1267",1994-12-29,"382.90"
"1268",1994-12-30,"383.20"
"1269",1995-01-02,"383.00"
"1270",1995-01-03,"379.85"
"1271",1995-01-04,"374.30"
"1272",1995-01-05,"374.75"
"1273",1995-01-06,"371.50"
"1274",1995-01-09,"373.50"
"1275",1995-01-10,"374.80"
"1276",1995-01-11,"376.00"
"1277",1995-01-12,"381.25"
"1278",1995-01-13,"378.95"
"1279",1995-01-16,"377.75"
"1280",1995-01-17,"380.60"
"1281",1995-01-18,"382.40"
"1282",1995-01-19,"383.75"
"1283",1995-01-20,"384.20"
"1284",1995-01-23,"381.50"
"1285",1995-01-24,"381.75"
"1286",1995-01-25,"381.10"
"1287",1995-01-26,"381.50"
"1288",1995-01-27,"378.25"
"1289",1995-01-30,"377.00"
"1290",1995-01-31,"375.10"
"1291",1995-02-01,"376.20"
"1292",1995-02-02,"376.25"
"1293",1995-02-03,"376.30"
"1294",1995-02-06,"375.90"
"1295",1995-02-07,"374.80"
"1296",1995-02-08,"376.00"
"1297",1995-02-09,"376.50"
"1298",1995-02-10,"376.30"
"1299",1995-02-13,"375.60"
"1300",1995-02-14,"376.30"
"1301",1995-02-15,"376.50"
"1302",1995-02-16,"377.15"
"1303",1995-02-17,"379.00"
"1304",1995-02-20,"379.70"
"1305",1995-02-21,"378.70"
"1306",1995-02-22,"379.55"
"1307",1995-02-23,"379.15"
"1308",1995-02-24,"376.60"
"1309",1995-02-27,"376.50"
"1310",1995-02-28,"377.10"
"1311",1995-03-01,"374.90"
"1312",1995-03-02,"376.90"
"1313",1995-03-03,"376.80"
"1314",1995-03-06,"379.20"
"1315",1995-03-07,"384.40"
"1316",1995-03-08,"379.90"
"1317",1995-03-09,"382.00"
"1318",1995-03-10,"382.30"
"1319",1995-03-13,"385.75"
"1320",1995-03-14,"385.80"
"1321",1995-03-15,"386.30"
"1322",1995-03-16,"384.10"
"1323",1995-03-17,"383.70"
"1324",1995-03-20,"383.10"
"1325",1995-03-21,"383.50"
"1326",1995-03-22,"383.10"
"1327",1995-03-23,"383.75"
"1328",1995-03-24,"382.30"
"1329",1995-03-27,"382.10"
"1330",1995-03-28,"382.30"
"1331",1995-03-29,"382.40"
"1332",1995-03-30,"386.40"
"1333",1995-03-31,"391.40"
"1334",1995-04-03,"392.00"
"1335",1995-04-04,"392.30"
"1336",1995-04-05,"394.40"
"1337",1995-04-06,"394.25"
"1338",1995-04-07,"392.90"
"1339",1995-04-10,"389.90"
"1340",1995-04-11,"390.30"
"1341",1995-04-12,"390.20"
"1342",1995-04-13,"389.50"
"1343",1995-04-14,"389.50"
"1344",1995-04-17,"394.00"
"1345",1995-04-18,"395.20"
"1346",1995-04-19,"394.70"
"1347",1995-04-20,"392.50"
"1348",1995-04-21,"390.40"
"1349",1995-04-24,"390.45"
"1350",1995-04-25,"390.20"
"1351",1995-04-26,"386.70"
"1352",1995-04-27,"387.25"
"1353",1995-04-28,"387.10"
"1354",1995-05-01,"388.10"
"1355",1995-05-02,"389.00"
"1356",1995-05-03,"389.90"
"1357",1995-05-04,"390.70"
"1358",1995-05-05,"390.00"
"1359",1995-05-08,"389.70"
"1360",1995-05-09,"383.80"
"1361",1995-05-10,"383.80"
"1362",1995-05-11,"383.80"
"1363",1995-05-12,"383.70"
"1364",1995-05-15,"385.10"
"1365",1995-05-16,"384.80"
"1366",1995-05-17,"383.60"
"1367",1995-05-18,"383.60"
"1368",1995-05-19,"383.50"
"1369",1995-05-22,"382.30"
"1370",1995-05-23,"383.30"
"1371",1995-05-24,"384.20"
"1372",1995-05-25,"385.30"
"1373",1995-05-26,"386.00"
"1374",1995-05-29,"387.00"
"1375",1995-05-30,"385.50"
"1376",1995-05-31,"384.30"
"1377",1995-06-01,"385.05"
"1378",1995-06-02,"383.60"
"1379",1995-06-05,"384.60"
"1380",1995-06-06,"384.50"
"1381",1995-06-07,"386.40"
"1382",1995-06-08,"385.50"
"1383",1995-06-09,"388.50"
"1384",1995-06-12,"387.40"
"1385",1995-06-13,"386.80"
"1386",1995-06-14,"388.10"
"1387",1995-06-15,"391.40"
"1388",1995-06-16,"390.00"
"1389",1995-06-19,"391.70"
"1390",1995-06-20,"391.00"
"1391",1995-06-21,"391.00"
"1392",1995-06-22,"390.10"
"1393",1995-06-23,"390.30"
"1394",1995-06-26,"389.90"
"1395",1995-06-27,"389.50"
"1396",1995-06-28,"387.30"
"1397",1995-06-29,"388.10"
"1398",1995-06-30,"384.60"
"1399",1995-07-03,"385.00"
"1400",1995-07-04,"385.15"
"1401",1995-07-05,"384.30"
"1402",1995-07-06,"385.20"
"1403",1995-07-07,"385.90"
"1404",1995-07-10,"386.25"
"1405",1995-07-11,"385.30"
"1406",1995-07-12,"389.20"
"1407",1995-07-13,"389.25"
"1408",1995-07-14,"388.90"
"1409",1995-07-17,"389.40"
"1410",1995-07-18,"390.00"
"1411",1995-07-19,"388.10"
"1412",1995-07-20,"386.50"
"1413",1995-07-21,"386.60"
"1414",1995-07-24,"387.40"
"1415",1995-07-25,"387.00"
"1416",1995-07-26,"386.90"
"1417",1995-07-27,"383.30"
"1418",1995-07-28,"383.50"
"1419",1995-07-31,"382.60"
"1420",1995-08-01,"383.50"
"1421",1995-08-02,"383.25"
"1422",1995-08-03,"384.30"
"1423",1995-08-04,"384.10"
"1424",1995-08-07,"384.50"
"1425",1995-08-08,"385.05"
"1426",1995-08-09,"384.90"
"1427",1995-08-10,"384.50"
"1428",1995-08-11,"384.00"
"1429",1995-08-14,"384.70"
"1430",1995-08-15,"385.70"
"1431",1995-08-16,"382.80"
"1432",1995-08-17,"384.75"
"1433",1995-08-18,"385.30"
"1434",1995-08-21,"384.90"
"1435",1995-08-22,"383.50"
"1436",1995-08-23,"383.70"
"1437",1995-08-24,"383.20"
"1438",1995-08-25,"383.40"
"1439",1995-08-28,"383.30"
"1440",1995-08-29,"382.70"
"1441",1995-08-30,"381.60"
"1442",1995-08-31,"382.75"
"1443",1995-09-01,"381.05"
"1444",1995-09-04,"380.25"
"1445",1995-09-05,"380.40"
"1446",1995-09-06,"380.50"
"1447",1995-09-07,"383.00"
"1448",1995-09-08,"382.90"
"1449",1995-09-11,"383.00"
"1450",1995-09-12,"385.40"
"1451",1995-09-13,"384.40"
"1452",1995-09-14,"386.00"
"1453",1995-09-15,"385.20"
"1454",1995-09-18,"385.75"
"1455",1995-09-19,"385.70"
"1456",1995-09-20,"385.00"
"1457",1995-09-21,"385.50"
"1458",1995-09-22,"384.00"
"1459",1995-09-25,"383.20"
"1460",1995-09-26,"384.00"
"1461",1995-09-27,"383.60"
"1462",1995-09-28,"383.90"
"1463",1995-09-29,"384.00"
"1464",1995-10-02,"382.50"
"1465",1995-10-03,"382.50"
"1466",1995-10-04,"383.10"
"1467",1995-10-05,"383.40"
"1468",1995-10-06,"383.40"
"1469",1995-10-09,"384.90"
"1470",1995-10-10,"385.50"
"1471",1995-10-11,"385.15"
"1472",1995-10-12,"384.80"
"1473",1995-10-13,"384.50"
"1474",1995-10-16,"384.00"
"1475",1995-10-17,"384.10"
"1476",1995-10-18,"384.05"
"1477",1995-10-19,"382.25"
"1478",1995-10-20,"382.10"
"1479",1995-10-23,"383.00"
"1480",1995-10-24,"382.70"
"1481",1995-10-25,"383.00"
"1482",1995-10-26,"383.25"
"1483",1995-10-27,"383.00"
"1484",1995-10-30,"382.50"
"1485",1995-10-31,"383.00"
"1486",1995-11-01,"382.50"
"1487",1995-11-02,"382.90"
"1488",1995-11-03,"382.60"
"1489",1995-11-06,"382.70"
"1490",1995-11-07,"385.50"
"1491",1995-11-08,"385.10"
"1492",1995-11-09,"386.50"
"1493",1995-11-10,"389.50"
"1494",1995-11-13,"387.40"
"1495",1995-11-14,"386.00"
"1496",1995-11-15,"386.25"
"1497",1995-11-16,"386.00"
"1498",1995-11-17,"387.30"
"1499",1995-11-20,"386.90"
"1500",1995-11-21,"385.70"
"1501",1995-11-22,"381.90"
"1502",1995-11-23,"383.10"
"1503",1995-11-24,"384.00"
"1504",1995-11-27,"385.30"
"1505",1995-11-28,"388.80"
"1506",1995-11-29,"389.10"
"1507",1995-11-30,"387.80"
"1508",1995-12-01,"386.60"
"1509",1995-12-04,"386.20"
"1510",1995-12-05,"387.15"
"1511",1995-12-06,"388.90"
"1512",1995-12-07,"389.10"
"1513",1995-12-08,"390.00"
"1514",1995-12-11,"388.60"
"1515",1995-12-12,"388.90"
"1516",1995-12-13,"386.60"
"1517",1995-12-14,"386.20"
"1518",1995-12-15,"386.50"
"1519",1995-12-18,"388.10"
"1520",1995-12-19,"387.70"
"1521",1995-12-20,"388.20"
"1522",1995-12-21,"388.05"
"1523",1995-12-22,"387.50"
"1524",1995-12-25,"388.00"
"1525",1995-12-26,"388.05"
"1526",1995-12-27,"387.05"
"1527",1995-12-28,"387.15"
"1528",1995-12-29,"387.10"
"1529",1996-01-02,"391.25"
"1530",1996-01-03,"395.30"
"1531",1996-01-04,"394.00"
"1532",1996-01-05,"396.30"
"1533",1996-01-08,"396.95"
"1534",1996-01-09,"396.30"
"1535",1996-01-10,"399.80"
"1536",1996-01-11,"399.00"
"1537",1996-01-12,"396.30"
"1538",1996-01-15,"396.00"
"1539",1996-01-16,"398.60"
"1540",1996-01-17,"399.80"
"1541",1996-01-18,"397.50"
"1542",1996-01-19,"399.80"
"1543",1996-01-22,"403.60"
"1544",1996-01-23,"403.50"
"1545",1996-01-24,"403.65"
"1546",1996-01-25,"406.85"
"1547",1996-01-26,"406.20"
"1548",1996-01-29,"406.30"
"1549",1996-01-30,"404.70"
"1550",1996-01-31,"406.30"
"1551",1996-02-01,"411.60"
"1552",1996-02-02,"415.50"
"1553",1996-02-05,"413.95"
"1554",1996-02-06,"412.40"
"1555",1996-02-07,"409.20"
"1556",1996-02-08,"409.30"
"1557",1996-02-09,"405.80"
"1558",1996-02-12,"401.40"
"1559",1996-02-13,"403.60"
"1560",1996-02-14,"404.40"
"1561",1996-02-15,"404.00"
"1562",1996-02-16,"404.80"
"1563",1996-02-19,"405.85"
"1564",1996-02-20,"399.40"
"1565",1996-02-21,"402.50"
"1566",1996-02-22,"399.85"
"1567",1996-02-23,"398.50"
"1568",1996-02-26,"400.00"
"1569",1996-02-27,"399.50"
"1570",1996-02-28,"400.80"
"1571",1996-02-29,"400.75"
"1572",1996-03-01,"398.90"
"1573",1996-03-04,"393.95"
"1574",1996-03-05,"393.25"
"1575",1996-03-06,"393.35"
"1576",1996-03-07,"395.45"
"1577",1996-03-08,"397.10"
"1578",1996-03-11,"395.55"
"1579",1996-03-12,"396.60"
"1580",1996-03-13,"396.95"
"1581",1996-03-14,"395.50"
"1582",1996-03-15,"396.20"
"1583",1996-03-18,"395.60"
"1584",1996-03-19,"395.25"
"1585",1996-03-20,"396.05"
"1586",1996-03-21,"398.00"
"1587",1996-03-22,"398.35"
"1588",1996-03-25,"398.85"
"1589",1996-03-26,"400.25"
"1590",1996-03-27,"400.25"
"1591",1996-03-28,"396.60"
"1592",1996-03-29,"395.45"
"1593",1996-04-01,"394.90"
"1594",1996-04-02,"393.95"
"1595",1996-04-03,"394.25"
"1596",1996-04-04,"395.05"
"1597",1996-04-05,"393.55"
"1598",1996-04-08,"397.95"
"1599",1996-04-09,"394.50"
"1600",1996-04-10,"395.25"
"1601",1996-04-11,"395.45"
"1602",1996-04-12,"394.55"
"1603",1996-04-15,"393.35"
"1604",1996-04-16,"391.45"
"1605",1996-04-17,"391.15"
"1606",1996-04-18,"390.45"
"1607",1996-04-19,"390.73"
"1608",1996-04-22,"391.65"
"1609",1996-04-23,"391.30"
"1610",1996-04-24,"390.75"
"1611",1996-04-25,"393.35"
"1612",1996-04-26,"390.40"
"1613",1996-04-29,"390.55"
"1614",1996-04-30,"391.65"
"1615",1996-05-01,"393.05"
"1616",1996-05-02,"394.05"
"1617",1996-05-03,"392.45"
"1618",1996-05-06,"393.25"
"1619",1996-05-07,"393.83"
"1620",1996-05-08,"393.05"
"1621",1996-05-09,"392.85"
"1622",1996-05-10,"390.65"
"1623",1996-05-13,"391.45"
"1624",1996-05-14,"391.85"
"1625",1996-05-15,"392.70"
"1626",1996-05-16,"392.70"
"1627",1996-05-17,"392.55"
"1628",1996-05-20,"390.85"
"1629",1996-05-21,"391.45"
"1630",1996-05-22,"391.75"
"1631",1996-05-23,"391.75"
"1632",1996-05-24,"391.00"
"1633",1996-05-27,"391.00"
"1634",1996-05-28,"391.50"
"1635",1996-05-29,"391.25"
"1636",1996-05-30,"391.05"
"1637",1996-05-31,"391.00"
"1638",1996-06-03,"390.55"
"1639",1996-06-04,"388.25"
"1640",1996-06-05,"386.45"
"1641",1996-06-06,"386.15"
"1642",1996-06-07,"385.30"
"1643",1996-06-10,"385.90"
"1644",1996-06-11,"384.50"
"1645",1996-06-12,"384.60"
"1646",1996-06-13,"384.60"
"1647",1996-06-14,"384.90"
"1648",1996-06-17,"384.95"
"1649",1996-06-18,"385.60"
"1650",1996-06-19,"384.50"
"1651",1996-06-20,"384.50"
"1652",1996-06-21,"385.05"
"1653",1996-06-24,"385.05"
"1654",1996-06-25,"383.95"
"1655",1996-06-26,"383.25"
"1656",1996-06-27,"382.25"
"1657",1996-06-28,"380.45"
"1658",1996-07-01,"382.00"
"1659",1996-07-02,"381.85"
"1660",1996-07-03,"382.10"
"1661",1996-07-04,"381.00"
"1662",1996-07-05,"381.75"
"1663",1996-07-08,"382.15"
"1664",1996-07-09,"382.85"
"1665",1996-07-10,"382.45"
"1666",1996-07-11,"383.50"
"1667",1996-07-12,"383.75"
"1668",1996-07-15,"383.00"
"1669",1996-07-16,"385.00"
"1670",1996-07-17,"383.75"
"1671",1996-07-18,"383.85"
"1672",1996-07-19,"384.95"
"1673",1996-07-22,"384.85"
"1674",1996-07-23,"384.60"
"1675",1996-07-24,"385.45"
"1676",1996-07-25,"385.00"
"1677",1996-07-26,"385.25"
"1678",1996-07-29,"384.60"
"1679",1996-07-30,"384.60"
"1680",1996-07-31,"387.05"
"1681",1996-08-01,"385.50"
"1682",1996-08-02,"387.55"
"1683",1996-08-05,"389.15"
"1684",1996-08-06,"388.55"
"1685",1996-08-07,"388.15"
"1686",1996-08-08,"388.55"
"1687",1996-08-09,"387.75"
"1688",1996-08-12,"387.65"
"1689",1996-08-13,"387.80"
"1690",1996-08-14,"386.65"
"1691",1996-08-15,"386.60"
"1692",1996-08-16,"386.40"
"1693",1996-08-19,"387.20"
"1694",1996-08-20,"387.70"
"1695",1996-08-21,"386.85"
"1696",1996-08-22,"387.50"
"1697",1996-08-23,"388.45"
"1698",1996-08-26,"389.45"
"1699",1996-08-27,"388.95"
"1700",1996-08-28,"388.15"
"1701",1996-08-29,"388.25"
"1702",1996-08-30,"386.50"
"1703",1996-09-02,"387.00"
"1704",1996-09-03,"386.50"
"1705",1996-09-04,"385.55"
