"","Date","LEGATRUU.Index"
"3919",2013-09-24,"454.14"
"3920",2013-09-25,"454.89"
"3921",2013-09-26,"453.81"
"3922",2013-09-27,"455.55"
"3923",2013-09-30,"455.89"
"3924",2013-10-01,"455.83"
"3925",2013-10-02,"457.53"
"3926",2013-10-03,"457.96"
"3927",2013-10-04,"457.27"
"3928",2013-10-07,"457.53"
"3929",2013-10-08,"457.59"
"3930",2013-10-09,"456.19"
"3931",2013-10-10,"455.26"
"3932",2013-10-11,"455.77"
"3933",2013-10-14,"456.34"
"3934",2013-10-15,"454.54"
"3935",2013-10-16,"454.71"
"3936",2013-10-17,"459.21"
"3937",2013-10-18,"460.07"
"3938",2013-10-21,"459.24"
"3939",2013-10-22,"461.85"
"3940",2013-10-23,"463.01"
"3941",2013-10-24,"462.62"
"3942",2013-10-25,"462.68"
"3943",2013-10-28,"462.33"
"3944",2013-10-29,"461.87"
"3945",2013-10-30,"462.13"
"3946",2013-10-31,"460.37"
"3947",2013-11-01,"457.77"
"3948",2013-11-04,"458.57"
"3949",2013-11-05,"457.20"
"3950",2013-11-06,"457.86"
"3951",2013-11-07,"456.89"
"3952",2013-11-08,"454.72"
"3953",2013-11-11,"455.03"
"3954",2013-11-12,"454.54"
"3955",2013-11-13,"455.07"
"3956",2013-11-14,"456.19"
"3957",2013-11-15,"456.19"
"3958",2013-11-18,"457.69"
"3959",2013-11-19,"457.07"
"3960",2013-11-20,"456.32"
"3961",2013-11-21,"454.85"
"3962",2013-11-22,"455.67"
"3963",2013-11-25,"455.29"
"3964",2013-11-26,"456.75"
"3965",2013-11-27,"456.11"
"3966",2013-11-28,"456.37"
"3967",2013-11-29,"456.60"
"3968",2013-12-02,"454.55"
"3969",2013-12-03,"455.56"
"3970",2013-12-04,"453.76"
"3971",2013-12-05,"454.75"
"3972",2013-12-06,"454.74"
"3973",2013-12-09,"455.35"
"3974",2013-12-10,"456.96"
"3975",2013-12-11,"456.93"
"3976",2013-12-12,"455.48"
"3977",2013-12-13,"455.29"
"3978",2013-12-16,"455.84"
"3979",2013-12-17,"456.18"
"3980",2013-12-18,"455.99"
"3981",2013-12-19,"453.66"
"3982",2013-12-20,"454.18"
"3983",2013-12-23,"454.36"
"3984",2013-12-24,"453.26"
"3985",2013-12-25,"453.22"
"3986",2013-12-26,"452.75"
"3987",2013-12-27,"453.20"
"3988",2013-12-30,"454.29"
"3989",2013-12-31,"453.87"
"3990",2014-01-02,"452.81"
"3991",2014-01-03,"452.88"
"3992",2014-01-06,"453.66"
"3993",2014-01-07,"453.71"
"3994",2014-01-08,"452.92"
"3995",2014-01-09,"452.87"
"3996",2014-01-10,"455.73"
"3997",2014-01-13,"456.81"
"3998",2014-01-14,"456.73"
"3999",2014-01-15,"454.60"
"4000",2014-01-16,"455.46"
"4001",2014-01-17,"455.48"
"4002",2014-01-20,"455.88"
"4003",2014-01-21,"455.46"
"4004",2014-01-22,"455.35"
"4005",2014-01-23,"457.84"
"4006",2014-01-24,"459.20"
"4007",2014-01-27,"458.79"
"4008",2014-01-28,"458.59"
"4009",2014-01-29,"459.52"
"4010",2014-01-30,"458.35"
"4011",2014-01-31,"458.67"
"4012",2014-02-03,"460.37"
"4013",2014-02-04,"459.88"
"4014",2014-02-05,"460.10"
"4015",2014-02-06,"459.81"
"4016",2014-02-07,"460.53"
"4017",2014-02-10,"460.89"
"4018",2014-02-11,"460.80"
"4019",2014-02-12,"459.36"
"4020",2014-02-13,"461.31"
"4021",2014-02-14,"461.97"
"4022",2014-02-17,"462.19"
"4023",2014-02-18,"462.81"
"4024",2014-02-19,"462.68"
"4025",2014-02-20,"461.46"
"4026",2014-02-21,"461.92"
"4027",2014-02-24,"461.95"
"4028",2014-02-25,"463.13"
"4029",2014-02-26,"462.86"
"4030",2014-02-27,"463.90"
"4031",2014-02-28,"465.10"
"4032",2014-03-03,"465.96"
"4033",2014-03-04,"464.26"
"4034",2014-03-05,"464.26"
"4035",2014-03-06,"464.01"
"4036",2014-03-07,"463.43"
"4037",2014-03-10,"463.68"
"4038",2014-03-11,"463.66"
"4039",2014-03-12,"464.71"
"4040",2014-03-13,"466.57"
"4041",2014-03-14,"467.04"
"4042",2014-03-17,"466.65"
"4043",2014-03-18,"466.86"
"4044",2014-03-19,"465.68"
"4045",2014-03-20,"462.88"
"4046",2014-03-21,"463.44"
"4047",2014-03-24,"463.97"
"4048",2014-03-25,"464.10"
"4049",2014-03-26,"464.91"
"4050",2014-03-27,"465.38"
"4051",2014-03-28,"464.48"
"4052",2014-03-31,"464.78"
"4053",2014-04-01,"464.30"
"4054",2014-04-02,"463.20"
"4055",2014-04-03,"462.76"
"4056",2014-04-04,"464.18"
"4057",2014-04-07,"465.60"
"4058",2014-04-08,"467.18"
"4059",2014-04-09,"467.78"
"4060",2014-04-10,"469.86"
"4061",2014-04-11,"469.83"
"4062",2014-04-14,"468.77"
"4063",2014-04-15,"469.38"
"4064",2014-04-16,"468.68"
"4065",2014-04-17,"468.22"
"4066",2014-04-18,"468.24"
"4067",2014-04-21,"467.96"
"4068",2014-04-22,"467.43"
"4069",2014-04-23,"468.34"
"4070",2014-04-24,"468.35"
"4071",2014-04-25,"469.17"
"4072",2014-04-28,"468.66"
"4073",2014-04-29,"468.44"
"4074",2014-04-30,"470.04"
"4075",2014-05-01,"470.53"
"4076",2014-05-02,"470.91"
"4077",2014-05-05,"470.91"
"4078",2014-05-06,"472.63"
"4079",2014-05-07,"472.54"
"4080",2014-05-08,"472.68"
"4081",2014-05-09,"470.90"
"4082",2014-05-12,"470.22"
"4083",2014-05-13,"470.42"
"4084",2014-05-14,"471.94"
"4085",2014-05-15,"472.70"
"4086",2014-05-16,"472.43"
"4087",2014-05-19,"472.61"
"4088",2014-05-20,"471.97"
"4089",2014-05-21,"471.28"
"4090",2014-05-22,"470.99"
"4091",2014-05-23,"471.07"
"4092",2014-05-26,"471.06"
"4093",2014-05-27,"471.27"
"4094",2014-05-28,"472.51"
"4095",2014-05-29,"472.85"
"4096",2014-05-30,"472.82"
"4097",2014-06-02,"471.20"
"4098",2014-06-03,"470.24"
"4099",2014-06-04,"469.77"
"4100",2014-06-05,"470.52"
"4101",2014-06-06,"471.58"
"4102",2014-06-09,"471.13"
"4103",2014-06-10,"470.18"
"4104",2014-06-11,"470.51"
"4105",2014-06-12,"471.44"
"4106",2014-06-13,"471.03"
"4107",2014-06-16,"471.95"
"4108",2014-06-17,"470.51"
"4109",2014-06-18,"471.25"
"4110",2014-06-19,"472.88"
"4111",2014-06-20,"471.79"
"4112",2014-06-23,"472.58"
"4113",2014-06-24,"472.78"
"4114",2014-06-25,"474.24"
"4115",2014-06-26,"474.63"
"4116",2014-06-27,"475.30"
"4117",2014-06-30,"476.27"
"4118",2014-07-01,"475.64"
"4119",2014-07-02,"474.27"
"4120",2014-07-03,"473.16"
"4121",2014-07-04,"473.20"
"4122",2014-07-07,"473.77"
"4123",2014-07-08,"474.98"
"4124",2014-07-09,"475.35"
"4125",2014-07-10,"475.35"
"4126",2014-07-11,"475.57"
"4127",2014-07-14,"475.41"
"4128",2014-07-15,"474.64"
"4129",2014-07-16,"474.53"
"4130",2014-07-17,"475.35"
"4131",2014-07-18,"475.30"
"4132",2014-07-21,"475.74"
"4133",2014-07-22,"475.10"
"4134",2014-07-23,"475.39"
"4135",2014-07-24,"474.45"
"4136",2014-07-25,"474.65"
"4137",2014-07-28,"474.72"
"4138",2014-07-29,"474.52"
"4139",2014-07-30,"472.26"
"4140",2014-07-31,"471.97"
"4141",2014-08-01,"473.23"
"4142",2014-08-04,"473.54"
"4143",2014-08-05,"472.51"
"4144",2014-08-06,"472.93"
"4145",2014-08-07,"473.59"
"4146",2014-08-08,"474.73"
"4147",2014-08-11,"474.21"
"4148",2014-08-12,"473.88"
"4149",2014-08-13,"474.38"
"4150",2014-08-14,"475.08"
"4151",2014-08-15,"476.15"
"4152",2014-08-18,"475.16"
"4153",2014-08-19,"474.38"
"4154",2014-08-20,"473.45"
"4155",2014-08-21,"473.19"
"4156",2014-08-22,"472.52"
"4157",2014-08-25,"472.81"
"4158",2014-08-26,"473.42"
"4159",2014-08-27,"474.45"
"4160",2014-08-28,"474.57"
"4161",2014-08-29,"474.56"
"4162",2014-09-01,"473.83"
"4163",2014-09-02,"471.48"
"4164",2014-09-03,"471.65"
"4165",2014-09-04,"469.57"
"4166",2014-09-05,"469.71"
"4167",2014-09-08,"468.85"
"4168",2014-09-09,"466.68"
"4169",2014-09-10,"465.76"
"4170",2014-09-11,"465.79"
"4171",2014-09-12,"464.24"
"4172",2014-09-15,"464.60"
"4173",2014-09-16,"464.63"
"4174",2014-09-17,"465.07"
"4175",2014-09-18,"463.32"
"4176",2014-09-19,"463.05"
"4177",2014-09-22,"463.39"
"4178",2014-09-23,"464.32"
"4179",2014-09-24,"463.51"
"4180",2014-09-25,"463.59"
"4181",2014-09-26,"462.20"
"4182",2014-09-29,"462.10"
"4183",2014-09-30,"461.32"
"4184",2014-10-01,"462.30"
"4185",2014-10-02,"463.37"
"4186",2014-10-03,"460.27"
"4187",2014-10-06,"462.02"
"4188",2014-10-07,"464.21"
"4189",2014-10-08,"465.15"
"4190",2014-10-09,"466.19"
"4191",2014-10-10,"464.94"
"4192",2014-10-13,"466.12"
"4193",2014-10-14,"467.11"
"4194",2014-10-15,"470.22"
"4195",2014-10-16,"469.05"
"4196",2014-10-17,"468.23"
"4197",2014-10-20,"468.42"
"4198",2014-10-21,"468.11"
"4199",2014-10-22,"466.79"
"4200",2014-10-23,"465.22"
"4201",2014-10-24,"465.63"
"4202",2014-10-27,"466.81"
"4203",2014-10-28,"466.96"
"4204",2014-10-29,"466.73"
"4205",2014-10-30,"464.65"
"4206",2014-10-31,"461.38"
"4207",2014-11-03,"459.11"
"4208",2014-11-04,"461.23"
"4209",2014-11-05,"458.96"
"4210",2014-11-06,"457.89"
"4211",2014-11-07,"458.00"
"4212",2014-11-10,"458.62"
"4213",2014-11-11,"457.53"
"4214",2014-11-12,"458.49"
"4215",2014-11-13,"458.11"
"4216",2014-11-14,"458.06"
"4217",2014-11-17,"457.95"
"4218",2014-11-18,"458.46"
"4219",2014-11-19,"457.41"
"4220",2014-11-20,"457.81"
"4221",2014-11-21,"457.60"
"4222",2014-11-24,"457.60"
"4223",2014-11-25,"459.32"
"4224",2014-11-26,"460.56"
"4225",2014-11-27,"460.24"
"4226",2014-11-28,"459.70"
"4227",2014-12-01,"459.89"
"4228",2014-12-02,"457.42"
"4229",2014-12-03,"456.39"
"4230",2014-12-04,"457.59"
"4231",2014-12-05,"454.33"
"4232",2014-12-08,"455.16"
"4233",2014-12-09,"458.47"
"4234",2014-12-10,"458.79"
"4235",2014-12-11,"457.84"
"4236",2014-12-12,"460.11"
"4237",2014-12-15,"459.22"
"4238",2014-12-16,"461.51"
"4239",2014-12-17,"459.62"
"4240",2014-12-18,"457.15"
"4241",2014-12-19,"457.07"
"4242",2014-12-22,"457.15"
"4243",2014-12-23,"454.76"
"4244",2014-12-24,"455.08"
"4245",2014-12-25,"455.19"
"4246",2014-12-26,"455.33"
"4247",2014-12-29,"456.06"
"4248",2014-12-30,"457.19"
"4249",2014-12-31,"456.53"
"4250",2015-01-02,"455.94"
"4251",2015-01-05,"455.64"
"4252",2015-01-06,"457.37"
"4253",2015-01-07,"455.18"
"4254",2015-01-08,"454.70"
"4255",2015-01-09,"456.34"
"4256",2015-01-12,"456.98"
"4257",2015-01-13,"457.12"
"4258",2015-01-14,"459.26"
"4259",2015-01-15,"458.20"
"4260",2015-01-16,"456.62"
"4261",2015-01-19,"458.36"
"4262",2015-01-20,"457.24"
"4263",2015-01-21,"456.92"
"4264",2015-01-22,"454.57"
"4265",2015-01-23,"454.18"
"4266",2015-01-26,"453.63"
"4267",2015-01-27,"456.08"
"4268",2015-01-28,"455.97"
"4269",2015-01-29,"454.93"
"4270",2015-01-30,"455.81"
"4271",2015-02-02,"456.78"
"4272",2015-02-03,"456.52"
"4273",2015-02-04,"455.98"
"4274",2015-02-05,"456.34"
"4275",2015-02-06,"453.05"
"4276",2015-02-09,"452.95"
"4277",2015-02-10,"451.46"
"4278",2015-02-11,"450.36"
"4279",2015-02-12,"452.57"
"4280",2015-02-13,"452.97"
"4281",2015-02-16,"452.72"
"4282",2015-02-17,"451.35"
"4283",2015-02-18,"451.41"
"4284",2015-02-19,"451.68"
"4285",2015-02-20,"451.58"
"4286",2015-02-23,"452.13"
"4287",2015-02-24,"452.79"
"4288",2015-02-25,"454.26"
"4289",2015-02-26,"452.05"
"4290",2015-02-27,"452.12"
"4291",2015-03-02,"450.28"
"4292",2015-03-03,"449.75"
"4293",2015-03-04,"448.02"
"4294",2015-03-05,"447.62"
"4295",2015-03-06,"443.26"
"4296",2015-03-09,"443.60"
"4297",2015-03-10,"442.94"
"4298",2015-03-11,"441.78"
"4299",2015-03-12,"442.88"
"4300",2015-03-13,"441.10"
"4301",2015-03-16,"442.03"
"4302",2015-03-17,"442.27"
"4303",2015-03-18,"444.59"
"4304",2015-03-19,"445.02"
"4305",2015-03-20,"448.39"
"4306",2015-03-23,"450.35"
"4307",2015-03-24,"450.40"
"4308",2015-03-25,"451.43"
"4309",2015-03-26,"449.70"
"4310",2015-03-27,"449.62"
"4311",2015-03-30,"448.11"
"4312",2015-03-31,"447.76"
"4313",2015-04-01,"449.00"
"4314",2015-04-02,"450.05"
"4315",2015-04-03,"450.52"
"4316",2015-04-06,"450.80"
"4317",2015-04-07,"449.96"
"4318",2015-04-08,"449.71"
"4319",2015-04-09,"447.15"
"4320",2015-04-10,"446.66"
"4321",2015-04-13,"445.98"
"4322",2015-04-14,"449.32"
"4323",2015-04-15,"448.39"
"4324",2015-04-16,"449.97"
"4325",2015-04-17,"451.27"
"4326",2015-04-20,"450.47"
"4327",2015-04-21,"449.81"
"4328",2015-04-22,"448.68"
"4329",2015-04-23,"449.95"
"4330",2015-04-24,"451.77"
"4331",2015-04-27,"452.00"
"4332",2015-04-28,"453.15"
"4333",2015-04-29,"453.50"
"4334",2015-04-30,"452.52"
"4335",2015-05-01,"451.11"
"4336",2015-05-04,"450.86"
"4337",2015-05-05,"448.84"
"4338",2015-05-06,"450.06"
"4339",2015-05-07,"449.05"
"4340",2015-05-08,"450.12"
"4341",2015-05-11,"448.08"
"4342",2015-05-12,"448.30"
"4343",2015-05-13,"449.90"
"4344",2015-05-14,"450.59"
"4345",2015-05-15,"453.15"
"4346",2015-05-18,"450.74"
"4347",2015-05-19,"446.98"
"4348",2015-05-20,"446.31"
"4349",2015-05-21,"447.20"
"4350",2015-05-22,"445.38"
"4351",2015-05-25,"445.36"
"4352",2015-05-26,"443.60"
"4353",2015-05-27,"443.01"
"4354",2015-05-28,"443.16"
"4355",2015-05-29,"444.43"
"4356",2015-06-01,"442.02"
"4357",2015-06-02,"443.22"
"4358",2015-06-03,"442.50"
"4359",2015-06-04,"442.93"
"4360",2015-06-05,"438.89"
"4361",2015-06-08,"440.04"
"4362",2015-06-09,"440.50"
"4363",2015-06-10,"441.56"
"4364",2015-06-11,"441.63"
"4365",2015-06-12,"442.62"
"4366",2015-06-15,"442.07"
"4367",2015-06-16,"442.47"
"4368",2015-06-17,"442.22"
"4369",2015-06-18,"445.33"
"4370",2015-06-19,"445.63"
"4371",2015-06-22,"444.82"
"4372",2015-06-23,"441.43"
"4373",2015-06-24,"441.46"
"4374",2015-06-25,"441.64"
"4375",2015-06-26,"439.73"
"4376",2015-06-29,"442.14"
"4377",2015-06-30,"442.49"
"4378",2015-07-01,"440.34"
"4379",2015-07-02,"440.01"
"4380",2015-07-03,"440.69"
"4381",2015-07-06,"441.42"
"4382",2015-07-07,"441.15"
"4383",2015-07-08,"443.44"
"4384",2015-07-09,"441.91"
"4385",2015-07-10,"440.90"
"4386",2015-07-13,"438.76"
"4387",2015-07-14,"439.22"
"4388",2015-07-15,"439.28"
"4389",2015-07-16,"438.80"
"4390",2015-07-17,"438.87"
"4391",2015-07-20,"438.62"
"4392",2015-07-21,"439.75"
"4393",2015-07-22,"439.78"
"4394",2015-07-23,"440.91"
"4395",2015-07-24,"441.30"
"4396",2015-07-27,"443.56"
"4397",2015-07-28,"442.46"
"4398",2015-07-29,"442.19"
"4399",2015-07-30,"440.89"
"4400",2015-07-31,"443.48"
"4401",2015-08-03,"443.04"
"4402",2015-08-04,"442.46"
"4403",2015-08-05,"439.34"
"4404",2015-08-06,"440.22"
"4405",2015-08-07,"441.71"
"4406",2015-08-10,"441.46"
"4407",2015-08-11,"443.38"
"4408",2015-08-12,"445.90"
"4409",2015-08-13,"443.86"
"4410",2015-08-14,"443.55"
"4411",2015-08-17,"443.66"
"4412",2015-08-18,"442.69"
"4413",2015-08-19,"443.53"
"4414",2015-08-20,"446.18"
"4415",2015-08-21,"448.24"
"4416",2015-08-24,"453.19"
"4417",2015-08-25,"448.20"
"4418",2015-08-26,"447.85"
"4419",2015-08-27,"444.89"
"4420",2015-08-28,"444.78"
"4421",2015-08-31,"443.99"
"4422",2015-09-01,"445.38"
"4423",2015-09-02,"444.43"
"4424",2015-09-03,"443.70"
"4425",2015-09-04,"445.28"
"4426",2015-09-07,"445.59"
"4427",2015-09-08,"445.41"
"4428",2015-09-09,"444.76"
"4429",2015-09-10,"445.16"
"4430",2015-09-11,"446.45"
"4431",2015-09-14,"446.86"
"4432",2015-09-15,"444.87"
"4433",2015-09-16,"445.03"
"4434",2015-09-17,"446.02"
"4435",2015-09-18,"449.60"
"4436",2015-09-21,"445.75"
"4437",2015-09-22,"446.36"
"4438",2015-09-23,"445.56"
"4439",2015-09-24,"448.07"
"4440",2015-09-25,"444.80"
"4441",2015-09-28,"446.36"
"4442",2015-09-29,"446.69"
"4443",2015-09-30,"446.26"
"4444",2015-10-01,"447.54"
"4445",2015-10-02,"449.61"
"4446",2015-10-05,"447.65"
"4447",2015-10-06,"448.57"
"4448",2015-10-07,"448.70"
"4449",2015-10-08,"448.79"
"4450",2015-10-09,"449.66"
"4451",2015-10-12,"450.56"
"4452",2015-10-13,"450.53"
"4453",2015-10-14,"453.13"
"4454",2015-10-15,"452.89"
"4455",2015-10-16,"452.40"
"4456",2015-10-19,"451.34"
"4457",2015-10-20,"450.57"
"4458",2015-10-21,"451.30"
"4459",2015-10-22,"449.75"
"4460",2015-10-23,"447.39"
"4461",2015-10-26,"448.17"
"4462",2015-10-27,"449.11"
"4463",2015-10-28,"448.64"
"4464",2015-10-29,"445.30"
"4465",2015-10-30,"447.20"
"4466",2015-11-02,"446.43"
"4467",2015-11-03,"444.84"
"4468",2015-11-04,"443.23"
"4469",2015-11-05,"442.76"
"4470",2015-11-06,"438.44"
"4471",2015-11-09,"438.06"
"4472",2015-11-10,"438.33"
"4473",2015-11-11,"439.20"
"4474",2015-11-12,"439.49"
"4475",2015-11-13,"439.88"
"4476",2015-11-16,"439.81"
"4477",2015-11-17,"439.17"
"4478",2015-11-18,"439.26"
"4479",2015-11-19,"441.64"
"4480",2015-11-20,"440.84"
"4481",2015-11-23,"439.74"
"4482",2015-11-24,"440.48"
"4483",2015-11-25,"440.23"
"4484",2015-11-26,"440.83"
"4485",2015-11-27,"440.41"
"4486",2015-11-30,"439.79"
"4487",2015-12-01,"441.44"
"4488",2015-12-02,"440.50"
"4489",2015-12-03,"440.77"
"4490",2015-12-04,"441.72"
"4491",2015-12-07,"442.27"
"4492",2015-12-08,"442.33"
"4493",2015-12-09,"444.11"
"4494",2015-12-10,"443.93"
"4495",2015-12-11,"445.64"
"4496",2015-12-14,"444.70"
"4497",2015-12-15,"441.86"
"4498",2015-12-16,"441.68"
"4499",2015-12-17,"440.80"
"4500",2015-12-18,"442.56"
"4501",2015-12-21,"443.52"
"4502",2015-12-22,"443.25"
"4503",2015-12-23,"441.85"
"4504",2015-12-24,"443.55"
"4505",2015-12-25,"443.56"
"4506",2015-12-28,"443.80"
"4507",2015-12-29,"442.25"
"4508",2015-12-30,"442.26"
"4509",2015-12-31,"442.13"
"4510",2016-01-04,"442.51"
"4511",2016-01-05,"441.78"
"4512",2016-01-06,"443.20"
"4513",2016-01-07,"444.12"
"4514",2016-01-08,"445.46"
"4515",2016-01-11,"444.66"
"4516",2016-01-12,"444.23"
"4517",2016-01-13,"445.00"
"4518",2016-01-14,"444.01"
"4519",2016-01-15,"446.45"
"4520",2016-01-18,"445.19"
"4521",2016-01-19,"444.84"
"4522",2016-01-20,"446.10"
"4523",2016-01-21,"444.71"
"4524",2016-01-22,"444.43"
"4525",2016-01-25,"444.63"
"4526",2016-01-26,"445.55"
"4527",2016-01-27,"445.65"
"4528",2016-01-28,"447.01"
"4529",2016-01-29,"445.96"
"4530",2016-02-01,"446.66"
"4531",2016-02-02,"447.93"
"4532",2016-02-03,"451.82"
"4533",2016-02-04,"453.93"
"4534",2016-02-05,"453.47"
"4535",2016-02-08,"455.32"
"4536",2016-02-09,"458.01"
"4537",2016-02-10,"456.93"
"4538",2016-02-11,"460.88"
"4539",2016-02-12,"457.23"
"4540",2016-02-15,"455.08"
"4541",2016-02-16,"455.31"
"4542",2016-02-17,"454.77"
"4543",2016-02-18,"456.25"
"4544",2016-02-19,"456.77"
"4545",2016-02-22,"456.23"
"4546",2016-02-23,"456.87"
"4547",2016-02-24,"457.72"
"4548",2016-02-25,"457.66"
"4549",2016-02-26,"454.83"
"4550",2016-02-29,"455.89"
"4551",2016-03-01,"454.63"
"4552",2016-03-02,"454.04"
"4553",2016-03-03,"456.31"
"4554",2016-03-04,"456.68"
"4555",2016-03-07,"456.98"
"4556",2016-03-08,"460.23"
"4557",2016-03-09,"457.74"
"4558",2016-03-10,"458.29"
"4559",2016-03-11,"458.85"
"4560",2016-03-14,"458.96"
"4561",2016-03-15,"458.86"
"4562",2016-03-16,"458.45"
"4563",2016-03-17,"465.50"
"4564",2016-03-18,"466.26"
"4565",2016-03-21,"465.04"
"4566",2016-03-22,"464.41"
"4567",2016-03-23,"463.42"
"4568",2016-03-24,"462.68"
"4569",2016-03-25,"462.74"
"4570",2016-03-28,"462.65"
"4571",2016-03-29,"464.17"
"4572",2016-03-30,"467.43"
"4573",2016-03-31,"468.21"
"4574",2016-04-01,"467.45"
"4575",2016-04-04,"469.35"
"4576",2016-04-05,"469.94"
"4577",2016-04-06,"469.74"
"4578",2016-04-07,"472.13"
"4579",2016-04-08,"472.14"
"4580",2016-04-11,"473.42"
"4581",2016-04-12,"471.37"
"4582",2016-04-13,"470.43"
"4583",2016-04-14,"469.80"
"4584",2016-04-15,"471.22"
"4585",2016-04-18,"471.53"
"4586",2016-04-19,"472.10"
"4587",2016-04-20,"471.66"
"4588",2016-04-21,"469.97"
"4589",2016-04-22,"467.63"
"4590",2016-04-25,"467.71"
"4591",2016-04-26,"468.00"
"4592",2016-04-27,"468.23"
"4593",2016-04-28,"471.42"
"4594",2016-04-29,"474.44"
"4595",2016-05-02,"474.65"
"4596",2016-05-03,"476.38"
"4597",2016-05-04,"475.09"
"4598",2016-05-05,"474.27"
"4599",2016-05-06,"474.90"
"4600",2016-05-09,"473.28"
"4601",2016-05-10,"472.88"
"4602",2016-05-11,"474.06"
"4603",2016-05-12,"473.18"
"4604",2016-05-13,"471.78"
"4605",2016-05-16,"471.86"
"4606",2016-05-17,"472.14"
"4607",2016-05-18,"469.43"
"4608",2016-05-19,"468.20"
"4609",2016-05-20,"467.90"
"4610",2016-05-23,"468.44"
"4611",2016-05-24,"467.98"
"4612",2016-05-25,"468.05"
"4613",2016-05-26,"469.86"
"4614",2016-05-27,"468.88"
"4615",2016-05-30,"467.80"
"4616",2016-05-31,"468.08"
"4617",2016-06-01,"469.38"
"4618",2016-06-02,"470.55"
"4619",2016-06-03,"475.86"
"4620",2016-06-06,"475.83"
"4621",2016-06-07,"476.67"
"4622",2016-06-08,"478.03"
"4623",2016-06-09,"477.87"
"4624",2016-06-10,"477.46"
"4625",2016-06-13,"477.84"
"4626",2016-06-14,"476.86"
"4627",2016-06-15,"477.90"
"4628",2016-06-16,"478.56"
"4629",2016-06-17,"478.82"
"4630",2016-06-20,"480.07"
"4631",2016-06-21,"478.89"
"4632",2016-06-22,"478.97"
"4633",2016-06-23,"478.92"
"4634",2016-06-24,"479.30"
"4635",2016-06-27,"478.97"
"4636",2016-06-28,"480.05"
"4637",2016-06-29,"481.63"
"4638",2016-06-30,"481.75"
"4639",2016-07-01,"483.01"
"4640",2016-07-04,"483.48"
"4641",2016-07-05,"484.86"
"4642",2016-07-06,"484.53"
"4643",2016-07-07,"484.91"
"4644",2016-07-08,"485.27"
"4645",2016-07-11,"483.14"
"4646",2016-07-12,"481.07"
"4647",2016-07-13,"482.83"
"4648",2016-07-14,"481.25"
"4649",2016-07-15,"478.87"
"4650",2016-07-18,"479.05"
"4651",2016-07-19,"477.97"
"4652",2016-07-20,"477.34"
"4653",2016-07-21,"477.47"
"4654",2016-07-22,"477.07"
"4655",2016-07-25,"477.35"
"4656",2016-07-26,"478.67"
"4657",2016-07-27,"479.12"
"4658",2016-07-28,"481.13"
"4659",2016-07-29,"485.38"
"4660",2016-08-01,"484.33"
"4661",2016-08-02,"485.01"
"4662",2016-08-03,"483.99"
"4663",2016-08-04,"484.76"
"4664",2016-08-05,"482.46"
"4665",2016-08-08,"481.99"
"4666",2016-08-09,"483.94"
"4667",2016-08-10,"486.49"
"4668",2016-08-11,"485.88"
"4669",2016-08-12,"486.80"
"4670",2016-08-15,"486.20"
"4671",2016-08-16,"487.05"
"4672",2016-08-17,"487.55"
"4673",2016-08-18,"489.38"
"4674",2016-08-19,"488.16"
"4675",2016-08-22,"488.84"
"4676",2016-08-23,"489.50"
"4677",2016-08-24,"488.00"
"4678",2016-08-25,"488.08"
"4679",2016-08-26,"487.76"
"4680",2016-08-29,"486.61"
"4681",2016-08-30,"484.09"
"4682",2016-08-31,"483.02"
"4683",2016-09-01,"483.81"
"4684",2016-09-02,"481.96"
"4685",2016-09-05,"482.77"
"4686",2016-09-06,"486.57"
"4687",2016-09-07,"487.66"
"4688",2016-09-08,"486.14"
"4689",2016-09-09,"482.15"
"4690",2016-09-12,"482.47"
"4691",2016-09-13,"481.31"
"4692",2016-09-14,"481.33"
"4693",2016-09-15,"481.44"
"4694",2016-09-16,"480.52"
"4695",2016-09-19,"481.27"
"4696",2016-09-20,"481.74"
"4697",2016-09-21,"482.36"
"4698",2016-09-22,"485.65"
"4699",2016-09-23,"485.09"
"4700",2016-09-26,"486.65"
"4701",2016-09-27,"486.60"
"4702",2016-09-28,"486.37"
"4703",2016-09-29,"485.96"
"4704",2016-09-30,"485.68"
"4705",2016-10-03,"484.63"
"4706",2016-10-04,"481.84"
"4707",2016-10-05,"480.38"
"4708",2016-10-06,"478.96"
"4709",2016-10-07,"479.05"
"4710",2016-10-10,"478.10"
"4711",2016-10-11,"476.30"
"4712",2016-10-12,"474.88"
"4713",2016-10-13,"476.38"
"4714",2016-10-14,"474.74"
"4715",2016-10-17,"475.01"
"4716",2016-10-18,"475.73"
"4717",2016-10-19,"476.56"
"4718",2016-10-20,"475.45"
"4719",2016-10-21,"474.77"
"4720",2016-10-24,"474.27"
"4721",2016-10-25,"473.75"
"4722",2016-10-26,"473.75"
"4723",2016-10-27,"471.56"
"4724",2016-10-28,"471.02"
"4725",2016-10-31,"472.20"
"4726",2016-11-01,"473.36"
"4727",2016-11-02,"476.19"
"4728",2016-11-03,"475.96"
"4729",2016-11-04,"477.08"
"4730",2016-11-07,"474.06"
"4731",2016-11-08,"473.64"
"4732",2016-11-09,"470.41"
"4733",2016-11-10,"465.76"
"4734",2016-11-11,"464.77"
"4735",2016-11-14,"459.38"
"4736",2016-11-15,"459.61"
"4737",2016-11-16,"458.46"
"4738",2016-11-17,"458.23"
"4739",2016-11-18,"454.45"
"4740",2016-11-21,"455.38"
