"","Date","LGTRTRUU.Index"
"4114",2016-11-08,"217.42"
"4115",2016-11-09,"216.20"
"4116",2016-11-10,"213.19"
"4117",2016-11-11,"212.49"
"4118",2016-11-14,"209.63"
"4119",2016-11-15,"209.66"
"4120",2016-11-16,"208.82"
"4121",2016-11-17,"208.84"
"4122",2016-11-18,"206.78"
"4123",2016-11-21,"207.23"
"4124",2016-11-22,"206.97"
"4125",2016-11-23,"205.22"
"4126",2016-11-24,"205.32"
"4127",2016-11-25,"205.73"
"4128",2016-11-28,"206.61"
"4129",2016-11-29,"206.73"
"4130",2016-11-30,"205.75"
"4131",2016-12-01,"205.02"
"4132",2016-12-02,"206.13"
"4133",2016-12-05,"206.08"
"4134",2016-12-06,"206.25"
"4135",2016-12-07,"206.93"
"4136",2016-12-08,"205.24"
"4137",2016-12-09,"203.90"
"4138",2016-12-12,"203.78"
"4139",2016-12-13,"204.35"
"4140",2016-12-14,"204.89"
"4141",2016-12-15,"200.69"
"4142",2016-12-16,"200.94"
"4143",2016-12-19,"202.35"
"4144",2016-12-20,"201.34"
"4145",2016-12-21,"202.17"
"4146",2016-12-22,"202.15"
"4147",2016-12-23,"202.44"
"4148",2016-12-26,"202.40"
"4149",2016-12-27,"202.07"
"4150",2016-12-28,"202.01"
"4151",2016-12-29,"203.54"
"4152",2016-12-30,"203.87"
"4153",2017-01-03,"201.64"
"4154",2017-01-04,"202.46"
"4155",2017-01-05,"204.55"
"4156",2017-01-06,"203.48"
"4157",2017-01-09,"203.34"
"4158",2017-01-10,"204.25"
"4159",2017-01-11,"202.86"
"4160",2017-01-12,"205.73"
"4161",2017-01-13,"204.74"
"4162",2017-01-16,"205.00"
"4163",2017-01-17,"206.90"
"4164",2017-01-18,"206.35"
"4165",2017-01-19,"204.09"
"4166",2017-01-20,"204.36"
"4167",2017-01-23,"206.58"
"4168",2017-01-24,"206.38"
"4169",2017-01-25,"205.56"
"4170",2017-01-26,"204.21"
"4171",2017-01-27,"204.43"
"4172",2017-01-30,"204.94"
"4173",2017-01-31,"206.55"
"4174",2017-02-01,"205.50"
"4175",2017-02-02,"206.57"
"4176",2017-02-03,"206.37"
"4177",2017-02-06,"206.09"
"4178",2017-02-07,"206.02"
"4179",2017-02-08,"207.02"
"4180",2017-02-09,"206.19"
"4181",2017-02-10,"205.35"
"4182",2017-02-13,"205.01"
"4183",2017-02-14,"204.25"
"4184",2017-02-15,"203.97"
"4185",2017-02-16,"205.74"
"4186",2017-02-17,"205.79"
"4187",2017-02-20,"205.61"
"4188",2017-02-21,"204.72"
"4189",2017-02-22,"205.16"
"4190",2017-02-23,"206.47"
"4191",2017-02-24,"207.09"
"4192",2017-02-27,"207.43"
"4193",2017-02-28,"207.67"
"4194",2017-03-01,"205.27"
"4195",2017-03-02,"204.47"
"4196",2017-03-03,"204.53"
"4197",2017-03-06,"205.11"
"4198",2017-03-07,"204.83"
"4199",2017-03-08,"203.73"
"4200",2017-03-09,"203.31"
"4201",2017-03-10,"203.47"
"4202",2017-03-13,"203.82"
"4203",2017-03-14,"203.78"
"4204",2017-03-15,"204.33"
"4205",2017-03-16,"206.01"
"4206",2017-03-17,"206.33"
"4207",2017-03-20,"206.65"
"4208",2017-03-21,"207.66"
"4209",2017-03-22,"208.56"
"4210",2017-03-23,"208.41"
"4211",2017-03-24,"208.65"
"4212",2017-03-27,"209.72"
"4213",2017-03-28,"209.66"
"4214",2017-03-29,"208.71"
"4215",2017-03-30,"208.54"
"4216",2017-03-31,"208.13"
"4217",2017-04-03,"208.43"
"4218",2017-04-04,"208.80"
"4219",2017-04-05,"208.37"
"4220",2017-04-06,"208.59"
"4221",2017-04-07,"208.42"
"4222",2017-04-10,"208.06"
"4223",2017-04-11,"209.42"
"4224",2017-04-12,"209.68"
"4225",2017-04-13,"210.32"
"4226",2017-04-14,"210.39"
"4227",2017-04-17,"211.21"
"4228",2017-04-18,"211.60"
"4229",2017-04-19,"211.43"
"4230",2017-04-20,"211.44"
"4231",2017-04-21,"211.00"
"4232",2017-04-24,"211.40"
"4233",2017-04-25,"210.81"
"4234",2017-04-26,"210.07"
"4235",2017-04-27,"210.49"
"4236",2017-04-28,"210.53"
"4237",2017-05-01,"210.51"
"4238",2017-05-02,"210.16"
"4239",2017-05-03,"210.08"
"4240",2017-05-04,"209.72"
"4241",2017-05-05,"210.05"
"4242",2017-05-08,"209.42"
"4243",2017-05-09,"208.15"
"4244",2017-05-10,"208.19"
"4245",2017-05-11,"208.18"
"4246",2017-05-12,"209.21"
"4247",2017-05-15,"209.27"
"4248",2017-05-16,"210.36"
"4249",2017-05-17,"212.31"
"4250",2017-05-18,"212.38"
"4251",2017-05-19,"212.60"
"4252",2017-05-22,"213.12"
"4253",2017-05-23,"212.92"
"4254",2017-05-24,"212.15"
"4255",2017-05-25,"212.68"
"4256",2017-05-26,"212.89"
"4257",2017-05-29,"212.87"
"4258",2017-05-30,"213.18"
"4259",2017-05-31,"213.86"
"4260",2017-06-01,"213.17"
"4261",2017-06-02,"214.11"
"4262",2017-06-05,"214.06"
"4263",2017-06-06,"215.07"
"4264",2017-06-07,"215.00"
"4265",2017-06-08,"214.19"
"4266",2017-06-09,"213.54"
"4267",2017-06-12,"214.18"
"4268",2017-06-13,"214.16"
"4269",2017-06-14,"215.87"
"4270",2017-06-15,"213.79"
"4271",2017-06-16,"214.09"
"4272",2017-06-19,"213.50"
"4273",2017-06-20,"213.10"
"4274",2017-06-21,"213.36"
"4275",2017-06-22,"213.69"
"4276",2017-06-23,"214.05"
"4277",2017-06-26,"214.09"
"4278",2017-06-27,"213.52"
"4279",2017-06-28,"213.90"
"4280",2017-06-29,"213.38"
"4281",2017-06-30,"213.02"
"4282",2017-07-03,"212.03"
"4283",2017-07-04,"212.04"
"4284",2017-07-05,"211.77"
"4285",2017-07-06,"211.55"
"4286",2017-07-07,"210.79"
"4287",2017-07-10,"210.99"
"4288",2017-07-11,"210.84"
"4289",2017-07-12,"212.20"
"4290",2017-07-13,"211.95"
"4291",2017-07-14,"212.98"
"4292",2017-07-17,"213.26"
"4293",2017-07-18,"214.80"
"4294",2017-07-19,"214.71"
"4295",2017-07-20,"215.24"
"4296",2017-07-21,"216.08"
"4297",2017-07-24,"216.07"
"4298",2017-07-25,"215.25"
"4299",2017-07-26,"215.01"
"4300",2017-07-27,"215.60"
"4301",2017-07-28,"216.38"
"4302",2017-07-31,"216.95"
"4303",2017-08-01,"217.71"
"4304",2017-08-02,"217.75"
"4305",2017-08-03,"218.31"
"4306",2017-08-04,"216.83"
"4307",2017-08-07,"217.18"
"4308",2017-08-08,"216.66"
"4309",2017-08-09,"217.52"
"4310",2017-08-10,"218.12"
"4311",2017-08-11,"218.61"
"4312",2017-08-14,"218.32"
"4313",2017-08-15,"216.85"
"4314",2017-08-16,"216.79"
"4315",2017-08-17,"217.68"
"4316",2017-08-18,"218.50"
"4317",2017-08-21,"219.13"
"4318",2017-08-22,"218.17"
"4319",2017-08-23,"218.88"
"4320",2017-08-24,"218.63"
"4321",2017-08-25,"219.27"
"4322",2017-08-28,"219.89"
"4323",2017-08-29,"220.88"
"4324",2017-08-30,"219.17"
"4325",2017-08-31,"219.24"
"4326",2017-09-01,"219.06"
"4327",2017-09-04,"219.61"
"4328",2017-09-05,"220.79"
"4329",2017-09-06,"220.82"
"4330",2017-09-07,"221.97"
"4331",2017-09-08,"222.37"
"4332",2017-09-11,"221.18"
"4333",2017-09-12,"219.85"
"4334",2017-09-13,"219.07"
"4335",2017-09-14,"218.67"
"4336",2017-09-15,"219.09"
"4337",2017-09-18,"218.57"
"4338",2017-09-19,"218.63"
"4339",2017-09-20,"218.83"
"4340",2017-09-21,"217.64"
"4341",2017-09-22,"218.29"
"4342",2017-09-25,"218.12"
"4343",2017-09-26,"217.01"
"4344",2017-09-27,"215.90"
"4345",2017-09-28,"215.96"
"4346",2017-09-29,"216.39"
"4347",2017-10-02,"215.63"
"4348",2017-10-03,"215.55"
"4349",2017-10-04,"215.74"
"4350",2017-10-05,"215.33"
"4351",2017-10-06,"215.05"
"4352",2017-10-09,"215.34"
"4353",2017-10-10,"216.38"
"4354",2017-10-11,"216.32"
"4355",2017-10-12,"216.51"
"4356",2017-10-13,"217.23"
"4357",2017-10-16,"217.17"
"4358",2017-10-17,"216.56"
"4359",2017-10-18,"216.07"
"4360",2017-10-19,"216.91"
"4361",2017-10-20,"215.39"
"4362",2017-10-23,"215.22"
"4363",2017-10-24,"214.77"
"4364",2017-10-25,"215.07"
"4365",2017-10-26,"214.37"
"4366",2017-10-27,"213.95"
"4367",2017-10-30,"215.13"
"4368",2017-10-31,"215.19"
"4369",2017-11-01,"214.83"
"4370",2017-11-02,"215.35"
"4371",2017-11-03,"214.79"
"4372",2017-11-06,"215.12"
"4373",2017-11-07,"215.37"
"4374",2017-11-08,"215.62"
"4375",2017-11-09,"215.38"
"4376",2017-11-10,"215.38"
"4377",2017-11-13,"215.06"
"4378",2017-11-14,"215.67"
"4379",2017-11-15,"216.49"
"4380",2017-11-16,"216.49"
"4381",2017-11-17,"216.97"
"4382",2017-11-20,"216.88"
"4383",2017-11-21,"216.98"
"4384",2017-11-22,"218.09"
"4385",2017-11-23,"218.70"
"4386",2017-11-24,"218.95"
"4387",2017-11-27,"219.16"
"4388",2017-11-28,"218.59"
"4389",2017-11-29,"218.02"
"4390",2017-11-30,"218.50"
"4391",2017-12-01,"218.30"
"4392",2017-12-04,"217.96"
"4393",2017-12-05,"217.92"
"4394",2017-12-06,"218.08"
"4395",2017-12-07,"217.68"
"4396",2017-12-08,"216.98"
"4397",2017-12-11,"217.43"
"4398",2017-12-12,"216.68"
"4399",2017-12-13,"217.38"
"4400",2017-12-14,"217.94"
"4401",2017-12-15,"217.82"
"4402",2017-12-18,"218.31"
"4403",2017-12-19,"217.21"
"4404",2017-12-20,"217.03"
"4405",2017-12-21,"216.81"
"4406",2017-12-22,"216.83"
"4407",2017-12-25,"216.87"
"4408",2017-12-26,"217.20"
"4409",2017-12-27,"217.75"
"4410",2017-12-28,"218.07"
"4411",2017-12-29,"218.74"
"4412",2018-01-02,"218.79"
"4413",2018-01-03,"218.76"
"4414",2018-01-04,"218.93"
"4415",2018-01-05,"218.47"
"4416",2018-01-08,"218.38"
"4417",2018-01-09,"217.80"
"4418",2018-01-10,"218.47"
"4419",2018-01-11,"218.77"
"4420",2018-01-12,"219.67"
"4421",2018-01-15,"221.02"
"4422",2018-01-16,"220.84"
"4423",2018-01-17,"220.83"
"4424",2018-01-18,"220.54"
"4425",2018-01-19,"220.58"
"4426",2018-01-22,"220.78"
"4427",2018-01-23,"221.53"
"4428",2018-01-24,"222.70"
"4429",2018-01-25,"223.85"
"4430",2018-01-26,"223.21"
"4431",2018-01-29,"222.05"
"4432",2018-01-30,"222.34"
"4433",2018-01-31,"222.69"
"4434",2018-02-01,"222.39"
"4435",2018-02-02,"220.92"
"4436",2018-02-05,"221.00"
"4437",2018-02-06,"221.25"
"4438",2018-02-07,"220.70"
"4439",2018-02-08,"220.20"
"4440",2018-02-09,"220.44"
"4441",2018-02-12,"220.67"
"4442",2018-02-13,"221.76"
"4443",2018-02-14,"222.37"
"4444",2018-02-15,"223.25"
"4445",2018-02-16,"223.61"
"4446",2018-02-19,"222.82"
"4447",2018-02-20,"222.06"
"4448",2018-02-21,"221.52"
"4449",2018-02-22,"221.97"
"4450",2018-02-23,"222.48"
"4451",2018-02-26,"222.40"
"4452",2018-02-27,"221.47"
"4453",2018-02-28,"221.84"
"4454",2018-03-01,"221.82"
"4455",2018-03-02,"223.30"
"4456",2018-03-05,"223.26"
"4457",2018-03-06,"223.51"
"4458",2018-03-07,"223.71"
"4459",2018-03-08,"223.38"
"4460",2018-03-09,"222.66"
"4461",2018-03-12,"223.17"
"4462",2018-03-13,"223.78"
"4463",2018-03-14,"224.15"
"4464",2018-03-15,"224.04"
"4465",2018-03-16,"223.72"
"4466",2018-03-19,"224.35"
"4467",2018-03-20,"223.57"
"4468",2018-03-21,"223.51"
"4469",2018-03-22,"225.09"
"4470",2018-03-23,"225.76"
"4471",2018-03-26,"226.13"
"4472",2018-03-27,"225.71"
"4473",2018-03-28,"225.28"
"4474",2018-03-29,"225.08"
"4475",2018-03-30,"225.06"
"4476",2018-04-02,"225.31"
"4477",2018-04-03,"224.78"
"4478",2018-04-04,"224.99"
"4479",2018-04-05,"223.51"
"4480",2018-04-06,"224.19"
"4481",2018-04-09,"224.56"
"4482",2018-04-10,"224.62"
"4483",2018-04-11,"225.38"
"4484",2018-04-12,"224.40"
"4485",2018-04-13,"224.34"
"4486",2018-04-16,"224.69"
"4487",2018-04-17,"224.84"
"4488",2018-04-18,"224.74"
"4489",2018-04-19,"224.02"
"4490",2018-04-20,"222.72"
"4491",2018-04-23,"221.55"
"4492",2018-04-24,"221.04"
"4493",2018-04-25,"220.45"
"4494",2018-04-26,"220.40"
"4495",2018-04-27,"220.73"
"4496",2018-04-30,"220.54"
"4497",2018-05-01,"219.59"
"4498",2018-05-02,"219.08"
"4499",2018-05-03,"219.85"
"4500",2018-05-04,"219.57"
"4501",2018-05-07,"219.44"
"4502",2018-05-08,"218.72"
"4503",2018-05-09,"218.41"
"4504",2018-05-10,"218.70"
"4505",2018-05-11,"219.32"
"4506",2018-05-14,"219.11"
"4507",2018-05-15,"217.36"
"4508",2018-05-16,"216.82"
"4509",2018-05-17,"216.32"
"4510",2018-05-18,"216.45"
"4511",2018-05-21,"215.86"
"4512",2018-05-22,"216.20"
"4513",2018-05-23,"216.73"
"4514",2018-05-24,"217.78"
"4515",2018-05-25,"217.49"
"4516",2018-05-28,"217.27"
"4517",2018-05-29,"217.50"
"4518",2018-05-30,"217.58"
"4519",2018-05-31,"218.44"
"4520",2018-06-01,"217.56"
"4521",2018-06-04,"217.70"
"4522",2018-06-05,"217.40"
"4523",2018-06-06,"217.16"
"4524",2018-06-07,"217.38"
"4525",2018-06-08,"217.37"
"4526",2018-06-11,"217.35"
"4527",2018-06-12,"216.98"
"4528",2018-06-13,"216.97"
"4529",2018-06-14,"216.76"
"4530",2018-06-15,"216.55"
"4531",2018-06-18,"216.51"
"4532",2018-06-19,"216.73"
"4533",2018-06-20,"216.55"
"4534",2018-06-21,"216.74"
"4535",2018-06-22,"216.99"
"4536",2018-06-25,"217.34"
"4537",2018-06-26,"216.95"
"4538",2018-06-27,"216.56"
"4539",2018-06-28,"216.42"
"4540",2018-06-29,"217.14"
"4541",2018-07-02,"216.71"
"4542",2018-07-03,"217.29"
"4543",2018-07-04,"217.36"
"4544",2018-07-05,"217.72"
"4545",2018-07-06,"218.23"
"4546",2018-07-09,"218.04"
"4547",2018-07-10,"217.42"
"4548",2018-07-11,"217.43"
"4549",2018-07-12,"216.59"
"4550",2018-07-13,"216.66"
"4551",2018-07-16,"216.70"
"4552",2018-07-17,"216.47"
"4553",2018-07-18,"216.04"
"4554",2018-07-19,"215.87"
"4555",2018-07-20,"216.75"
"4556",2018-07-23,"216.25"
"4557",2018-07-24,"216.50"
"4558",2018-07-25,"216.63"
"4559",2018-07-26,"216.24"
"4560",2018-07-27,"216.19"
"4561",2018-07-30,"216.16"
"4562",2018-07-31,"216.01"
"4563",2018-08-01,"215.11"
"4564",2018-08-02,"214.87"
"4565",2018-08-03,"215.21"
"4566",2018-08-06,"215.05"
"4567",2018-08-07,"215.20"
"4568",2018-08-08,"215.34"
"4569",2018-08-09,"215.34"
"4570",2018-08-10,"214.97"
"4571",2018-08-13,"214.60"
"4572",2018-08-14,"214.24"
"4573",2018-08-15,"214.15"
"4574",2018-08-16,"214.45"
"4575",2018-08-17,"214.78"
"4576",2018-08-20,"215.31"
"4577",2018-08-21,"215.87"
"4578",2018-08-22,"216.30"
"4579",2018-08-23,"215.57"
"4580",2018-08-24,"215.85"
"4581",2018-08-27,"216.25"
"4582",2018-08-28,"216.06"
"4583",2018-08-29,"215.63"
"4584",2018-08-30,"215.75"
"4585",2018-08-31,"215.93"
"4586",2018-09-03,"215.70"
"4587",2018-09-04,"214.86"
"4588",2018-09-05,"215.17"
"4589",2018-09-06,"215.86"
"4590",2018-09-07,"215.15"
"4591",2018-09-10,"215.37"
"4592",2018-09-11,"214.81"
"4593",2018-09-12,"215.33"
"4594",2018-09-13,"215.34"
"4595",2018-09-14,"214.93"
"4596",2018-09-17,"215.25"
"4597",2018-09-18,"214.91"
"4598",2018-09-19,"214.47"
"4599",2018-09-20,"214.99"
"4600",2018-09-21,"214.98"
"4601",2018-09-24,"214.87"
"4602",2018-09-25,"214.46"
"4603",2018-09-26,"214.50"
"4604",2018-09-27,"214.02"
"4605",2018-09-28,"213.39"
"4606",2018-10-01,"212.76"
"4607",2018-10-02,"212.76"
"4608",2018-10-03,"212.07"
"4609",2018-10-04,"211.50"
"4610",2018-10-05,"211.11"
"4611",2018-10-08,"211.15"
"4612",2018-10-09,"211.17"
"4613",2018-10-10,"211.74"
"4614",2018-10-11,"212.51"
"4615",2018-10-12,"212.66"
"4616",2018-10-15,"212.98"
"4617",2018-10-16,"213.00"
"4618",2018-10-17,"212.78"
"4619",2018-10-18,"212.10"
"4620",2018-10-19,"212.05"
"4621",2018-10-22,"211.78"
"4622",2018-10-23,"212.32"
"4623",2018-10-24,"211.99"
"4624",2018-10-25,"212.00"
"4625",2018-10-26,"212.98"
"4626",2018-10-29,"212.52"
"4627",2018-10-30,"211.93"
"4628",2018-10-31,"211.49"
"4629",2018-11-01,"212.19"
"4630",2018-11-02,"211.69"
"4631",2018-11-05,"211.90"
"4632",2018-11-06,"211.78"
"4633",2018-11-07,"212.20"
"4634",2018-11-08,"211.54"
"4635",2018-11-09,"211.31"
"4636",2018-11-12,"210.61"
"4637",2018-11-13,"210.87"
"4638",2018-11-14,"211.11"
"4639",2018-11-15,"211.54"
"4640",2018-11-16,"212.40"
"4641",2018-11-19,"212.94"
"4642",2018-11-20,"212.64"
"4643",2018-11-21,"212.38"
"4644",2018-11-22,"212.64"
"4645",2018-11-23,"212.51"
"4646",2018-11-26,"212.11"
"4647",2018-11-27,"211.70"
"4648",2018-11-28,"211.45"
"4649",2018-11-29,"212.89"
"4650",2018-11-30,"212.41"
"4651",2018-12-03,"212.88"
"4652",2018-12-04,"213.86"
"4653",2018-12-05,"213.65"
"4654",2018-12-06,"214.71"
"4655",2018-12-07,"214.58"
"4656",2018-12-10,"214.43"
"4657",2018-12-11,"213.76"
"4658",2018-12-12,"214.03"
"4659",2018-12-13,"213.65"
"4660",2018-12-14,"213.67"
"4661",2018-12-17,"214.31"
"4662",2018-12-18,"214.96"
"4663",2018-12-19,"215.80"
"4664",2018-12-20,"216.24"
"4665",2018-12-21,"216.23"
"4666",2018-12-24,"216.88"
"4667",2018-12-25,"217.04"
"4668",2018-12-26,"216.88"
"4669",2018-12-27,"216.74"
"4670",2018-12-28,"217.27"
"4671",2018-12-31,"217.91"
"4672",2019-01-02,"217.97"
"4673",2019-01-03,"219.55"
"4674",2019-01-04,"219.20"
"4675",2019-01-07,"219.23"
"4676",2019-01-08,"218.56"
"4677",2019-01-09,"219.29"
"4678",2019-01-10,"219.47"
"4679",2019-01-11,"219.36"
"4680",2019-01-14,"219.54"
"4681",2019-01-15,"219.24"
"4682",2019-01-16,"218.85"
"4683",2019-01-17,"218.54"
"4684",2019-01-18,"217.95"
"4685",2019-01-21,"217.92"
"4686",2019-01-22,"218.36"
"4687",2019-01-23,"218.52"
"4688",2019-01-24,"218.89"
"4689",2019-01-25,"219.20"
"4690",2019-01-28,"219.69"
"4691",2019-01-29,"219.67"
"4692",2019-01-30,"219.59"
"4693",2019-01-31,"220.97"
"4694",2019-02-01,"220.32"
"4695",2019-02-04,"219.44"
"4696",2019-02-05,"219.45"
"4697",2019-02-06,"219.32"
"4698",2019-02-07,"219.40"
"4699",2019-02-08,"219.49"
"4700",2019-02-11,"218.59"
"4701",2019-02-12,"218.46"
"4702",2019-02-13,"218.17"
"4703",2019-02-14,"218.33"
"4704",2019-02-15,"218.46"
"4705",2019-02-18,"218.83"
"4706",2019-02-19,"219.21"
"4707",2019-02-20,"219.27"
"4708",2019-02-21,"219.07"
"4709",2019-02-22,"219.23"
"4710",2019-02-25,"219.21"
"4711",2019-02-26,"219.55"
"4712",2019-02-27,"219.17"
"4713",2019-02-28,"218.76"
"4714",2019-03-01,"218.06"
"4715",2019-03-04,"217.81"
"4716",2019-03-05,"217.67"
"4717",2019-03-06,"218.30"
"4718",2019-03-07,"218.57"
"4719",2019-03-08,"218.81"
"4720",2019-03-11,"218.78"
"4721",2019-03-12,"219.11"
"4722",2019-03-13,"219.48"
"4723",2019-03-14,"219.17"
"4724",2019-03-15,"219.51"
"4725",2019-03-18,"219.81"
"4726",2019-03-19,"219.91"
"4727",2019-03-20,"220.19"
"4728",2019-03-21,"220.90"
"4729",2019-03-22,"222.09"
"4730",2019-03-25,"222.36"
"4731",2019-03-26,"221.75"
"4732",2019-03-27,"221.99"
"4733",2019-03-28,"221.72"
"4734",2019-03-29,"221.40"
"4735",2019-04-01,"220.58"
"4736",2019-04-02,"220.33"
"4737",2019-04-03,"220.20"
"4738",2019-04-04,"220.02"
"4739",2019-04-05,"219.86"
"4740",2019-04-08,"220.34"
"4741",2019-04-09,"220.74"
"4742",2019-04-10,"221.07"
"4743",2019-04-11,"220.71"
"4744",2019-04-12,"220.16"
"4745",2019-04-15,"219.98"
"4746",2019-04-16,"219.68"
"4747",2019-04-17,"219.44"
"4748",2019-04-18,"219.63"
"4749",2019-04-19,"219.56"
"4750",2019-04-22,"219.46"
"4751",2019-04-23,"219.08"
"4752",2019-04-24,"219.60"
"4753",2019-04-25,"219.16"
"4754",2019-04-26,"219.62"
"4755",2019-04-29,"219.37"
"4756",2019-04-30,"220.00"
"4757",2019-05-01,"220.42"
"4758",2019-05-02,"219.58"
"4759",2019-05-03,"219.91"
"4760",2019-05-06,"220.24"
"4761",2019-05-07,"220.89"
"4762",2019-05-08,"221.00"
"4763",2019-05-09,"221.44"
"4764",2019-05-10,"221.52"
"4765",2019-05-13,"221.93"
"4766",2019-05-14,"221.43"
"4767",2019-05-15,"221.69"
"4768",2019-05-16,"221.28"
"4769",2019-05-17,"221.12"
"4770",2019-05-20,"220.93"
"4771",2019-05-21,"220.58"
"4772",2019-05-22,"220.78"
"4773",2019-05-23,"221.74"
"4774",2019-05-24,"222.41"
"4775",2019-05-27,"222.23"
"4776",NA,""
"4777",NA,""
"4778",NA,""
"4779",NA,""
"4780",NA,""
"4781",NA,""
"4782",NA,""
"4783",NA,""
"4784",NA,""
"4785",NA,""
"4786",NA,""
"4787",NA,""
"4788",NA,""
"4789",NA,""
"4790",NA,""
"4791",NA,""
"4792",NA,""
"4793",NA,""
"4794",NA,""
"4795",NA,""
"4796",NA,""
"4797",NA,""
"4798",NA,""
"4799",NA,""
"4800",NA,""
"4801",NA,""
"4802",NA,""
"4803",NA,""
"4804",NA,""
"4805",NA,""
"4806",NA,""
"4807",NA,""
"4808",NA,""
"4809",NA,""
"4810",NA,""
"4811",NA,""
"4812",NA,""
"4813",NA,""
"4814",NA,""
"4815",NA,""
"4816",NA,""
"4817",NA,""
"4818",NA,""
"4819",NA,""
"4820",NA,""
"4821",NA,""
"4822",NA,""
"4823",NA,""
"4824",NA,""
"4825",NA,""
"4826",NA,""
"4827",NA,""
"4828",NA,""
"4829",NA,""
"4830",NA,""
"4831",NA,""
"4832",NA,""
"4833",NA,""
"4834",NA,""
"4835",NA,""
"4836",NA,""
"4837",NA,""
"4838",NA,""
"4839",NA,""
"4840",NA,""
"4841",NA,""
"4842",NA,""
"4843",NA,""
"4844",NA,""
"4845",NA,""
"4846",NA,""
"4847",NA,""
"4848",NA,""
"4849",NA,""
"4850",NA,""
"4851",NA,""
"4852",NA,""
"4853",NA,""
"4854",NA,""
"4855",NA,""
"4856",NA,""
"4857",NA,""
"4858",NA,""
"4859",NA,""
"4860",NA,""
"4861",NA,""
"4862",NA,""
"4863",NA,""
"4864",NA,""
"4865",NA,""
"4866",NA,""
"4867",NA,""
"4868",NA,""
"4869",NA,""
"4870",NA,""
"4871",NA,""
"4872",NA,""
"4873",NA,""
"4874",NA,""
"4875",NA,""
"4876",NA,""
"4877",NA,""
"4878",NA,""
"4879",NA,""
"4880",NA,""
"4881",NA,""
"4882",NA,""
"4883",NA,""
"4884",NA,""
"4885",NA,""
"4886",NA,""
"4887",NA,""
"4888",NA,""
"4889",NA,""
"4890",NA,""
"4891",NA,""
"4892",NA,""
"4893",NA,""
"4894",NA,""
"4895",NA,""
"4896",NA,""
"4897",NA,""
"4898",NA,""
"4899",NA,""
"4900",NA,""
"4901",NA,""
"4902",NA,""
"4903",NA,""
"4904",NA,""
"4905",NA,""
"4906",NA,""
"4907",NA,""
"4908",NA,""
"4909",NA,""
"4910",NA,""
"4911",NA,""
"4912",NA,""
"4913",NA,""
"4914",NA,""
"4915",NA,""
"4916",NA,""
"4917",NA,""
"4918",NA,""
"4919",NA,""
"4920",NA,""
"4921",NA,""
"4922",NA,""
"4923",NA,""
"4924",NA,""
"4925",NA,""
"4926",NA,""
"4927",NA,""
"4928",NA,""
"4929",NA,""
"4930",NA,""
"4931",NA,""
"4932",NA,""
"4933",NA,""
"4934",NA,""
"4935",NA,""
"4936",NA,""
"4937",NA,""
"4938",NA,""
"4939",NA,""
"4940",NA,""
"4941",NA,""
"4942",NA,""
"4943",NA,""
"4944",NA,""
"4945",NA,""
"4946",NA,""
"4947",NA,""
"4948",NA,""
"4949",NA,""
"4950",NA,""
"4951",NA,""
"4952",NA,""
"4953",NA,""
"4954",NA,""
"4955",NA,""
"4956",NA,""
"4957",NA,""
"4958",NA,""
"4959",NA,""
"4960",NA,""
"4961",NA,""
"4962",NA,""
"4963",NA,""
"4964",NA,""
"4965",NA,""
"4966",NA,""
"4967",NA,""
"4968",NA,""
"4969",NA,""
"4970",NA,""
"4971",NA,""
"4972",NA,""
"4973",NA,""
"4974",NA,""
"4975",NA,""
"4976",NA,""
"4977",NA,""
"4978",NA,""
"4979",NA,""
"4980",NA,""
"4981",NA,""
"4982",NA,""
"4983",NA,""
"4984",NA,""
"4985",NA,""
"4986",NA,""
"4987",NA,""
"4988",NA,""
"4989",NA,""
"4990",NA,""
"4991",NA,""
"4992",NA,""
"4993",NA,""
"4994",NA,""
"4995",NA,""
"4996",NA,""
"4997",NA,""
"4998",NA,""
"4999",NA,""
"5000",NA,""
"5001",NA,""
"5002",NA,""
"5003",NA,""
"5004",NA,""
"5005",NA,""
"5006",NA,""
"5007",NA,""
"5008",NA,""
"5009",NA,""
"5010",NA,""
"5011",NA,""
"5012",NA,""
"5013",NA,""
"5014",NA,""
"5015",NA,""
"5016",NA,""
"5017",NA,""
"5018",NA,""
"5019",NA,""
"5020",NA,""
"5021",NA,""
"5022",NA,""
"5023",NA,""
"5024",NA,""
"5025",NA,""
"5026",NA,""
"5027",NA,""
"5028",NA,""
"5029",NA,""
"5030",NA,""
"5031",NA,""
"5032",NA,""
"5033",NA,""
"5034",NA,""
"5035",NA,""
"5036",NA,""
"5037",NA,""
"5038",NA,""
"5039",NA,""
"5040",NA,""
"5041",NA,""
"5042",NA,""
"5043",NA,""
"5044",NA,""
"5045",NA,""
"5046",NA,""
"5047",NA,""
"5048",NA,""
"5049",NA,""
"5050",NA,""
"5051",NA,""
"5052",NA,""
"5053",NA,""
"5054",NA,""
"5055",NA,""
"5056",NA,""
"5057",NA,""
"5058",NA,""
"5059",NA,""
"5060",NA,""
"5061",NA,""
"5062",NA,""
"5063",NA,""
"5064",NA,""
"5065",NA,""
"5066",NA,""
"5067",NA,""
"5068",NA,""
"5069",NA,""
"5070",NA,""
"5071",NA,""
"5072",NA,""
"5073",NA,""
"5074",NA,""
"5075",NA,""
"5076",NA,""
"5077",NA,""
"5078",NA,""
